ID_NBH,ID_VOUCHER,NGAYDANGBANV
8352,3752,8/19/2020 13:26
8353,3119,10/16/2021 12:14
8355,333,9/10/2020 18:20
8356,1567,7/26/2020 5:58
8357,2117,8/24/2022 14:44
8359,1137,6/1/2020 17:37
8361,2293,3/20/2021 4:05
8362,3400,3/18/2020 13:40
8363,3593,2/15/2022 6:13
8364,1,9/19/2020 6:58
8366,2304,11/7/2021 11:06
8368,2329,10/12/2021 14:25
8372,2300,6/19/2021 11:55
8374,134,9/9/2020 8:23
8380,2396,12/4/2022 1:12
8382,2424,8/19/2022 5:29
8383,3806,4/24/2020 8:08
8385,2052,7/23/2020 22:02
8386,3816,10/17/2021 9:36
8389,1707,8/28/2022 18:11
8392,3174,2/20/2021 8:08
8393,3189,7/30/2020 14:15
8394,3353,1/7/2022 23:57
8395,2798,2/9/2021 10:15
8397,358,4/27/2021 5:10
8398,1817,6/9/2022 14:34
8403,3957,9/15/2021 21:00
8404,3680,12/26/2021 14:17
8405,1259,1/22/2021 14:38
8406,2261,6/14/2020 16:20
8407,3908,3/23/2020 5:50
8408,1545,9/29/2020 12:50
8416,1954,8/28/2020 5:23
8418,1945,5/30/2020 18:37
8419,269,2/7/2020 9:56
8420,2513,2/15/2022 2:45
8422,3345,2/28/2022 8:48
8425,706,10/17/2021 15:54
8428,118,1/7/2021 6:12
8429,809,8/8/2022 17:06
8431,3456,12/2/2022 13:32
8432,698,9/10/2021 18:09
8433,2058,12/30/2021 1:21
8435,3483,1/12/2022 12:43
8437,92,7/16/2020 18:17
8439,1848,1/17/2022 18:39
8440,1267,11/27/2022 15:22
8442,3408,8/18/2022 3:03
8445,3657,9/14/2020 4:54
8446,688,12/16/2020 6:29
8448,203,1/20/2022 14:18
8449,1352,11/20/2021 5:56
8450,3644,2/23/2020 0:48
8453,1295,4/5/2021 11:32
8457,1360,9/20/2020 18:26
8458,3538,8/25/2022 7:19
8459,2747,4/6/2021 9:22
8462,2395,12/24/2021 11:57
8466,943,3/6/2020 12:14
8467,3626,10/5/2021 22:58
8468,519,11/17/2021 4:49
8469,1477,10/18/2022 7:37
8470,2903,7/12/2021 15:14
8471,673,3/26/2022 15:50
8472,1296,9/30/2020 6:24
8473,3596,9/1/2021 18:04
8474,2056,1/10/2021 11:16
8475,1862,10/11/2022 12:31
8478,87,9/14/2022 20:03
8481,3111,5/17/2020 15:01
8482,3988,4/21/2021 9:10
8487,2408,7/21/2021 0:32
8488,3202,10/23/2022 12:37
8489,3980,8/3/2020 7:53
8491,3069,11/17/2021 12:01
8493,2735,12/10/2020 5:28
8494,2455,3/16/2020 10:04
8495,1928,4/28/2020 14:15
8498,2371,12/2/2020 20:01
8502,1247,2/27/2021 22:05
8503,1205,2/12/2022 10:47
8504,3874,7/9/2022 5:37
8505,1959,2/19/2020 12:42
8508,207,2/23/2022 17:28
8511,3504,5/23/2020 19:21
8513,1020,12/29/2020 10:50
8516,3880,9/6/2021 7:46
8518,2309,9/10/2022 3:26
8519,3915,6/21/2020 1:16
8520,3636,8/21/2020 4:18
8521,1068,2/10/2020 22:01
8522,3661,9/30/2022 16:50
8524,3359,6/11/2022 9:01
8525,3195,2/15/2022 0:43
8529,3678,9/26/2021 4:37
8530,3344,4/13/2020 10:20
8533,3396,3/23/2020 23:05
8534,1331,3/11/2022 17:32
8535,2788,9/21/2022 19:03
8538,3766,10/3/2021 0:48
8542,2437,9/26/2020 0:09
8544,1310,2/15/2021 19:59
8545,346,5/11/2020 18:14
8546,3548,7/6/2020 7:54
8550,3652,5/22/2021 19:36
8553,1742,12/10/2020 11:47
8555,1921,7/16/2020 6:12
8556,2461,12/27/2020 19:07
8557,1460,8/14/2021 12:23
8559,3389,6/11/2020 13:31
8562,912,10/31/2022 17:09
8563,3295,6/20/2020 17:43
8564,1932,7/7/2022 3:51
8571,3081,8/19/2022 22:05
8572,3592,11/8/2020 14:22
8573,761,8/24/2020 18:07
8575,939,11/24/2020 19:44
8577,3927,6/25/2022 1:59
8578,256,3/16/2022 4:59
8582,2226,3/22/2020 12:06
8584,2231,11/21/2021 22:08
8588,2828,12/18/2022 10:08
8589,2353,12/21/2022 22:28
8590,477,11/9/2022 15:45
8591,3253,10/2/2021 15:10
8592,3977,2/1/2021 17:17
8593,3253,9/30/2021 15:17
8594,866,7/7/2022 10:31
8595,758,10/28/2020 14:24
8599,3859,3/19/2022 21:27
8603,2573,6/21/2021 1:58
8604,1501,9/29/2020 8:13
8609,3588,8/17/2021 22:02
8612,569,1/7/2020 11:25
8613,1960,7/23/2020 7:39
8615,2671,9/15/2022 14:48
8617,3196,6/11/2020 19:00
8619,3296,7/18/2021 11:51
8625,1434,5/18/2020 20:56
8628,1595,8/5/2022 13:58
8629,3786,2/20/2022 13:26
8630,2635,6/12/2020 14:29
8632,3788,8/30/2021 12:08
8637,3446,12/18/2020 9:35
8638,3312,7/12/2022 20:34
8640,2681,4/29/2022 6:53
8641,1222,12/24/2021 19:54
8644,2524,12/11/2022 18:17
8645,78,11/13/2021 8:25
8646,1622,5/29/2022 22:54
8649,2028,6/27/2021 17:28
8655,2592,10/12/2022 4:47
8661,2545,11/15/2020 13:35
8662,854,1/26/2022 16:02
8663,2624,9/20/2020 4:42
8664,3272,7/6/2020 22:00
8665,941,4/16/2022 12:17
8668,3464,8/17/2021 14:25
8669,2025,5/23/2022 2:02
8672,3765,7/22/2022 4:25
8673,391,12/2/2020 10:29
8674,711,8/11/2020 0:29
8675,2220,7/11/2021 10:57
8676,3967,10/13/2022 4:37
8677,3987,11/9/2021 19:58
8678,1805,10/7/2020 8:08
8679,529,10/18/2022 11:54
8681,3972,4/5/2020 14:04
8682,3817,9/26/2021 22:01
8684,170,10/16/2022 9:13
8687,115,1/20/2021 0:58
8688,3073,6/2/2022 19:48
8692,3349,2/24/2022 21:28
8693,1596,11/12/2020 10:39
8694,3159,8/5/2021 7:08
8709,2928,10/15/2021 18:12
8711,1733,9/30/2020 21:43
8712,3561,6/15/2020 10:38
8716,3780,3/8/2021 20:04
8717,3843,6/18/2022 1:39
8718,3595,2/23/2021 20:23
8720,2456,5/8/2020 19:48
8721,889,4/27/2022 7:25
8724,46,9/4/2020 17:06
8727,732,9/6/2021 15:51
8731,3937,4/1/2021 3:43
8733,1001,6/28/2022 10:36
8736,3160,12/29/2020 4:48
8737,1139,4/3/2021 18:47
8744,1090,7/10/2022 12:39
8745,2251,3/21/2021 17:06
8746,3149,6/27/2021 12:00
8748,106,1/4/2022 23:39
8751,1952,5/8/2022 17:59
8752,65,12/29/2022 17:04
8755,3689,11/1/2022 1:34
8756,2252,5/16/2021 6:53
8757,2637,6/17/2020 21:58
8758,2882,9/19/2020 2:49
8759,2652,2/18/2022 6:44
8762,2443,5/27/2020 0:01
8764,3106,3/5/2021 8:40
8765,2983,1/27/2022 3:33
8766,84,12/30/2020 23:53
8767,3991,4/18/2022 17:41
8768,1979,6/16/2020 11:20
8769,1322,8/31/2020 4:00
8770,3984,1/26/2020 22:20
8772,3691,9/27/2022 11:52
8773,3321,6/12/2022 9:01
8774,1997,3/6/2022 8:45
8776,2519,3/19/2022 12:16
8777,2152,4/10/2022 16:56
8778,3881,10/30/2022 17:29
8779,3546,9/7/2020 2:19
8786,2931,1/11/2021 22:19
8790,85,2/4/2021 9:21
8796,3577,5/26/2020 17:03
8800,2233,6/21/2020 20:59
8802,3905,3/19/2022 11:01
8805,104,9/13/2020 6:15
8806,1894,3/2/2021 6:29
8808,1430,6/29/2020 7:47
8810,1495,8/6/2020 15:58
8815,3217,5/15/2021 21:28
8816,2185,8/21/2020 14:03
8817,3505,1/31/2021 14:35
8818,2877,1/29/2021 6:04
8819,1149,12/29/2021 7:22
8820,3695,5/14/2021 19:09
8822,903,5/28/2021 15:14
8823,2863,4/8/2022 21:36
8824,3968,6/19/2020 16:49
8825,1452,12/22/2020 5:25
8826,2281,6/5/2021 2:57
8828,301,11/12/2020 19:41
8830,1115,12/10/2022 2:24
8831,3118,6/28/2021 20:48
8833,1909,10/3/2021 9:41
8834,2158,2/27/2020 22:17
8836,2377,10/9/2022 9:46
8839,496,8/7/2020 11:17
8845,2660,4/4/2020 8:01
8846,3321,6/16/2020 11:32
8848,2630,12/8/2022 12:02
8849,3471,2/28/2021 14:04
8850,2109,4/2/2022 20:26
8852,2956,5/27/2022 7:35
8853,1492,3/12/2022 6:04
8856,2312,3/10/2022 10:05
8857,3375,12/30/2020 15:21
8858,2887,6/18/2021 10:35
8859,363,11/4/2020 9:50
8860,3444,10/28/2022 10:17
8863,3230,10/20/2020 11:39
8866,1165,4/24/2021 12:49
8870,1964,4/20/2020 16:57
8872,2115,9/8/2022 15:32
8873,2390,12/29/2022 2:41
8874,3660,10/14/2021 12:43
8876,849,5/22/2021 0:40
8877,608,9/19/2020 4:10
8879,2212,6/1/2020 10:53
8880,1492,3/21/2020 23:22
8882,3072,12/13/2021 19:35
8886,2298,12/25/2020 9:35
8887,2868,5/6/2022 7:36
8889,3563,7/21/2021 13:30
8890,3319,3/16/2021 10:25
8891,3914,1/24/2022 0:54
8896,3867,10/29/2020 20:48
8897,1832,9/10/2022 0:36
8898,127,6/14/2021 14:52
8899,1949,9/20/2021 16:38
8900,1235,8/11/2022 0:55
8902,3450,9/7/2020 11:09
8903,3035,7/11/2020 16:46
8905,3985,4/3/2020 5:34
8906,2025,4/22/2022 17:14
8907,3836,9/8/2020 13:28
8909,1330,3/4/2020 15:03
8911,1388,3/1/2020 10:45
8914,2309,9/6/2022 2:12
8917,2423,8/9/2022 21:32
8919,2404,2/2/2020 4:39
8921,2757,9/25/2022 2:52
8924,478,11/29/2022 11:55
8925,1985,11/22/2020 16:31
8927,696,10/3/2020 15:54
8930,274,1/19/2020 10:36
8931,228,9/26/2022 9:47
8933,3698,2/25/2022 13:24
8934,2885,3/3/2021 7:40
8938,2580,4/14/2022 23:47
8939,3608,10/22/2020 13:14
8941,2446,6/23/2020 9:33
8943,2143,6/24/2020 13:33
8945,1496,3/25/2020 14:07
8947,3243,5/6/2021 2:08
8950,3506,12/29/2022 22:58
8952,3572,12/4/2022 5:35
8953,3741,4/29/2020 5:20
8961,1395,3/13/2022 18:34
8968,3419,4/14/2021 23:37
8969,1759,5/15/2022 3:12
8973,626,9/26/2020 0:51
8974,2967,9/18/2021 16:42
8976,2026,12/3/2022 16:51
8977,501,6/25/2021 0:54
8980,3461,2/14/2021 20:14
8981,3410,8/19/2021 6:20
8984,3686,10/7/2022 14:46
8987,1772,10/27/2022 11:11
8991,205,5/1/2020 5:10
8992,1562,12/9/2020 14:24
8995,3087,9/23/2020 1:55
8996,3934,7/16/2020 5:54
8997,56,7/28/2020 0:38
8998,886,3/14/2020 15:09
9001,2110,3/5/2022 8:51
9005,1523,7/19/2022 17:26
9006,2945,5/30/2022 19:31
9007,1491,4/16/2021 16:46
9010,644,8/2/2020 2:17
9012,3475,12/20/2020 10:49
9014,2825,7/1/2021 14:32
9016,1317,6/6/2021 9:13
9019,3693,3/20/2022 22:36
9020,1246,8/21/2021 7:42
9023,2922,12/10/2022 8:33
9027,814,4/28/2021 1:07
9028,2893,9/10/2022 20:38
9029,3973,3/15/2022 1:59
9031,2136,2/7/2021 11:24
9032,2634,12/21/2020 18:03
9033,532,3/19/2022 18:59
9035,2576,1/12/2022 8:17
9037,2218,3/22/2021 6:47
9039,216,12/18/2020 19:30
9040,1243,5/31/2020 14:06
9046,3992,3/24/2022 0:13
9051,2832,12/26/2020 23:08
9052,1169,9/3/2021 10:12
9054,181,3/24/2022 19:29
9055,2065,5/13/2020 11:27
9057,769,12/15/2022 0:33
9059,368,1/29/2021 11:41
9060,1042,5/11/2020 7:32
9063,3398,2/28/2020 11:19
9068,3757,11/22/2021 10:26
9074,3625,6/30/2020 6:05
9076,1827,4/2/2020 14:29
9079,3298,8/15/2021 5:52
9080,194,3/11/2020 23:14
9082,2772,10/16/2020 9:18
9085,260,12/1/2022 15:11
9086,3275,3/4/2022 4:16
9087,1348,1/18/2022 11:26
9089,2703,12/10/2022 22:20
9090,337,10/24/2020 11:02
9092,287,5/1/2020 13:38
9093,2222,8/9/2022 9:08
9095,2978,9/20/2022 15:04
9096,1895,12/25/2021 22:59
9097,1456,6/1/2021 23:20
9099,211,6/29/2020 16:39
9101,2454,7/4/2020 2:17
9104,365,10/16/2021 16:33
9105,2448,3/22/2021 13:49
9106,2666,10/15/2022 11:23
9107,3150,8/29/2020 21:53
9108,613,8/6/2022 22:48
9109,1157,12/7/2021 20:27
9111,2874,11/15/2020 20:18
9113,1240,3/26/2020 7:22
9117,35,9/26/2020 16:04
9121,3729,11/3/2020 9:32
9123,3700,8/21/2021 15:04
9129,3772,10/3/2021 4:42
9130,2716,6/16/2021 10:41
9131,601,7/29/2021 7:42
9134,294,6/25/2021 15:35
9135,1397,9/9/2022 5:57
9136,1658,12/3/2022 0:37
9137,2,3/20/2022 23:15
9138,2301,7/31/2020 19:53
9141,3533,6/18/2021 23:41
9144,3105,6/17/2020 19:17
9145,3041,11/19/2021 3:58
9146,1887,7/17/2022 18:43
9147,1368,8/2/2020 21:27
9148,2835,9/13/2020 20:45
9149,3300,10/6/2020 17:15
9152,530,12/5/2020 5:36
9153,824,9/10/2022 2:39
9154,1705,12/19/2020 18:43
9155,1085,7/3/2022 15:30
9160,2047,6/1/2022 15:43
9163,551,4/12/2020 21:49
9164,2522,9/22/2021 0:22
9170,1377,7/11/2022 13:21
9172,3287,9/27/2020 11:25
9174,1035,12/5/2021 0:09
9176,3981,1/14/2020 23:23
9177,3602,5/3/2022 19:37
9178,3294,6/17/2020 15:54
9181,2734,5/13/2020 12:35
9182,3385,11/28/2021 4:30
9185,3388,11/11/2020 5:49
9187,3964,1/14/2020 20:15
9190,2128,5/4/2020 19:12
9191,2332,8/9/2021 16:45
9192,1145,8/7/2021 2:46
9194,2625,1/3/2021 5:43
9195,3869,6/29/2021 23:10
9197,2841,7/26/2021 12:21
9199,3563,8/20/2021 17:30
9200,892,2/20/2021 16:04
9202,2941,12/5/2022 9:50
9204,663,12/30/2020 22:38
9205,2330,6/10/2020 12:27
9207,2946,11/5/2020 3:50
9212,414,2/4/2020 3:16
9215,2358,1/6/2021 10:24
9217,818,2/14/2022 9:41
9218,329,1/31/2021 7:47
9220,3720,1/21/2020 2:33
9221,2409,7/14/2020 19:25
9223,3497,5/15/2020 22:34
9224,3257,7/30/2022 7:55
9228,2060,3/28/2020 6:09
9229,2538,1/6/2021 21:14
9234,248,12/31/2020 5:43
9236,3851,2/27/2022 10:22
9237,3458,8/29/2020 12:19
9238,3792,2/17/2020 17:23
9239,2487,3/30/2021 22:04
9242,240,8/13/2022 23:01
9245,973,2/24/2020 2:26
9246,2587,11/30/2021 3:37
9248,3909,10/29/2021 21:35
9251,3219,2/2/2020 21:52
9253,3664,8/6/2021 15:37
9254,3580,3/8/2020 19:51
9257,3189,7/31/2021 5:36
9258,1281,1/16/2020 19:32
9259,1120,2/29/2020 18:19
9260,174,6/29/2022 12:15
9262,3702,4/27/2020 4:26
9263,736,10/22/2021 2:40
9266,485,5/17/2021 16:30
9267,746,2/8/2022 8:32
9272,389,1/20/2020 15:31
9275,2054,5/29/2021 1:20
9279,492,3/29/2022 11:40
9280,629,3/23/2022 21:25
9281,2758,10/11/2022 6:11
9285,1692,4/8/2020 1:32
9287,45,7/12/2020 16:03
9289,575,8/27/2022 9:55
9290,594,11/16/2022 4:40
9291,3781,3/11/2022 9:50
9294,3187,12/8/2021 20:43
9296,342,12/15/2022 1:49
9298,2435,12/29/2021 11:57
9300,2476,10/4/2022 20:29
9301,915,4/8/2021 18:53
9306,3725,8/22/2020 12:02
9313,953,10/17/2022 19:09
9315,1910,10/15/2021 11:45
9316,1934,6/22/2020 2:16
9317,2658,12/7/2021 11:35
9319,3630,4/17/2022 2:40
9320,1903,9/29/2021 10:19
9321,3339,8/11/2021 22:43
9322,1987,1/18/2020 12:54
9325,2534,1/11/2022 11:26
9327,970,2/9/2020 13:30
9328,3642,12/7/2022 22:33
9329,1758,8/2/2022 18:40
9330,54,5/11/2020 15:41
9331,2867,4/19/2020 16:36
9332,3782,4/11/2020 2:29
9333,1808,9/26/2022 6:09
9336,2350,6/10/2021 18:14
9339,1698,5/10/2022 22:00
9340,3868,10/22/2021 14:15
9345,3948,1/21/2020 9:23
9346,1986,11/5/2022 15:39
9352,3525,6/24/2021 18:00
9353,1845,10/6/2022 2:43
9354,2558,11/20/2020 4:38
9355,1382,5/9/2020 12:15
9356,1769,8/19/2020 3:41
9359,1793,7/27/2020 11:23
9361,53,12/25/2020 2:15
9362,1592,6/2/2022 12:51
9364,2686,10/11/2021 23:45
9374,2104,2/18/2022 22:31
9375,1433,10/21/2021 9:29
9378,3585,2/17/2020 18:04
9379,2784,7/12/2022 23:51
9381,914,5/18/2021 18:42
9382,3134,8/10/2021 22:03
9383,2830,8/15/2021 20:26
9384,3473,11/28/2021 7:08
9390,3901,5/19/2020 3:42
9396,3082,10/25/2021 8:50
9399,3348,6/11/2021 6:01
9401,517,5/2/2021 0:40
9402,3164,12/12/2021 18:50
9404,3666,6/30/2021 19:40
9405,2171,4/17/2020 15:29
9407,2965,3/11/2022 1:07
9408,1424,5/28/2022 12:49
9410,2157,12/21/2020 1:23
9411,3638,1/30/2020 18:23
9413,1514,8/24/2021 5:17
9414,1402,4/11/2020 15:32
9417,3356,4/14/2022 21:29
9419,2953,5/6/2022 20:28
9420,1854,4/20/2022 0:36
9421,1610,8/12/2021 0:59
9423,2049,6/13/2020 0:10
9426,700,1/20/2022 23:40
9427,3598,10/25/2020 13:02
9429,3060,11/7/2020 3:38
9433,1104,5/15/2021 11:52
9434,1728,11/18/2021 11:34
9437,288,4/11/2020 21:45
9440,2269,3/5/2021 16:09
9442,985,7/1/2022 1:25
9443,578,7/17/2022 21:25
9444,427,6/25/2021 13:25
9446,3550,7/12/2021 14:47
9448,2898,6/4/2021 23:45
9450,3853,4/13/2021 23:57
9451,3999,7/27/2022 22:27
9457,2003,12/14/2021 21:59
9459,1662,3/1/2020 18:35
9460,2314,11/19/2022 12:29
9462,692,12/9/2021 18:45
9464,1311,7/9/2021 3:07
9465,193,11/30/2021 0:05
9467,3460,11/29/2022 16:18
9468,61,7/21/2020 0:56
9469,3543,9/21/2020 3:25
9470,2098,11/16/2021 12:04
9471,1264,3/9/2022 18:48
9475,2610,4/29/2022 11:25
9476,3774,11/1/2020 12:02
9478,3382,2/29/2020 14:22
9479,1639,10/24/2022 8:45
9481,2182,8/24/2020 3:49
9485,3387,11/16/2021 1:03
9488,1697,2/26/2022 6:18
9489,2619,7/8/2021 10:46
9490,2682,12/3/2022 12:06
9491,157,11/28/2020 17:41
9494,3283,12/15/2022 16:00
9496,2235,9/26/2020 23:36
9497,380,5/25/2020 18:44
9498,226,8/10/2022 21:00
9500,80,2/25/2022 17:18
9503,3967,11/3/2022 0:34
9507,91,6/29/2022 10:26
9508,3379,1/27/2022 23:38
9513,2373,3/2/2020 5:11
9515,3405,8/31/2021 22:29
9516,3905,11/12/2021 20:02
9518,3433,1/2/2021 10:26
9519,2605,11/11/2022 13:18
9521,3,5/15/2022 11:17
9523,2669,7/28/2021 14:20
9525,335,3/31/2022 21:24
9526,314,7/2/2020 3:33
9531,423,10/8/2020 0:19
9532,1075,12/30/2022 19:31
9533,3941,9/14/2022 5:15
9539,3303,9/23/2021 8:19
9543,2717,4/20/2021 12:12
9544,1837,11/16/2022 4:21
9546,2780,6/27/2022 3:55
9554,3430,6/3/2021 2:56
9555,1432,10/4/2020 4:07
9557,1483,7/22/2020 23:08
9558,3283,5/14/2021 0:02
9559,3361,4/21/2022 19:32
9564,821,11/28/2022 20:35
9566,3789,5/17/2022 15:02
9568,1519,10/23/2021 21:52
9570,1201,11/9/2021 21:32
9571,2869,4/10/2020 5:17
9572,3564,7/7/2020 4:05
9573,2533,6/11/2021 4:17
9580,3107,6/28/2022 6:04
9581,1722,10/27/2022 15:39
9582,3988,5/30/2020 12:25
9585,3292,2/16/2020 13:12
9587,3718,4/3/2021 12:33
9588,2543,9/7/2022 14:46
9589,3690,3/19/2020 0:08
9592,3169,1/9/2021 14:44
9594,1038,5/19/2020 16:03
9595,725,3/3/2020 3:34
9598,2400,10/24/2020 21:17
9600,1877,6/19/2022 16:37
9601,2162,3/21/2021 8:28
9603,2311,9/21/2020 12:56
9605,182,4/23/2021 7:20
9608,57,11/25/2021 16:28
9609,520,5/31/2020 19:16
9610,2910,12/15/2020 19:49
9611,526,1/29/2021 1:38
9613,3153,9/7/2021 8:20
9615,3374,2/5/2020 23:13
9622,2647,12/16/2020 18:00
9623,2203,12/24/2022 18:19
9627,1372,8/13/2022 11:46
9628,1178,11/21/2022 15:17
9629,3202,4/1/2022 0:14
9630,4,9/8/2022 0:31
9631,747,4/26/2020 17:17
9633,2504,2/27/2021 17:56
9635,2072,5/6/2022 6:21
9638,217,6/16/2020 20:32
9641,3177,5/13/2021 8:57
9645,1918,8/22/2022 6:49
9646,2696,3/20/2022 8:03
9649,1950,8/7/2022 9:21
9650,3424,8/16/2021 13:28
9651,2151,6/30/2020 9:31
9654,3549,4/29/2021 12:57
9655,1281,4/25/2020 19:44
9656,3786,2/27/2022 18:00
9657,3945,8/5/2022 6:56
9659,3520,3/2/2022 22:09
9660,2386,5/14/2022 18:40
9661,552,3/20/2022 2:05
9666,80,8/11/2020 22:01
9669,902,2/14/2020 22:35
9670,2117,4/1/2021 1:33
9671,802,7/5/2020 14:51
9672,541,5/11/2022 0:04
9677,3401,1/19/2020 10:51
9679,1214,4/30/2022 5:41
9680,2959,10/4/2022 1:26
9681,876,4/11/2022 17:44
9683,2434,9/27/2021 5:29
9686,2372,12/29/2022 13:33
9687,3488,4/29/2022 12:11
9688,2001,4/20/2022 22:48
9689,2711,10/27/2021 17:39
9690,2541,1/11/2020 6:48
9691,968,8/17/2021 13:58
9693,2100,6/13/2022 0:26
9696,2529,8/25/2021 20:28
9697,2213,8/20/2020 1:01
9698,3471,3/1/2020 4:55
9699,3948,12/19/2022 5:25
9701,1804,11/6/2022 12:38
9702,3482,12/16/2020 16:26
9707,921,3/30/2020 1:46
9708,3117,10/7/2022 12:49
9709,243,4/12/2022 23:10
9710,385,9/8/2022 6:22
9711,3752,3/11/2022 22:34
9712,2542,10/17/2021 2:32
9713,3968,7/10/2022 6:06
9714,3718,10/1/2022 23:34
9718,3223,2/22/2020 4:56
9720,784,11/6/2020 1:47
9728,2824,9/9/2021 12:19
9729,1929,3/19/2021 10:27
9732,981,5/12/2020 17:08
9736,479,4/12/2022 11:27
9737,534,2/17/2020 15:42
9738,1538,9/12/2021 15:56
9739,1841,11/2/2022 18:40
9740,3421,8/10/2020 9:04
9741,345,3/15/2020 23:49
9744,3717,1/9/2022 5:11
9748,1220,5/17/2020 4:19
9751,308,8/8/2020 2:07
9753,1593,2/12/2020 11:04
9754,1007,9/14/2022 1:18
9757,3674,12/2/2020 11:08
9759,1028,3/7/2021 11:45
9761,3894,12/11/2022 3:00
9764,3200,8/11/2020 10:12
9766,3413,2/6/2021 10:15
9767,302,3/5/2022 23:11
9769,893,10/23/2022 13:29
9770,3169,9/16/2021 20:36
9774,2480,7/21/2022 20:17
9776,2271,7/20/2021 3:57
9777,28,2/14/2021 3:20
9778,3117,10/3/2021 17:59
9781,3176,1/6/2022 7:16
9784,428,5/25/2022 10:23
9785,452,6/28/2021 13:08
9788,3883,10/20/2022 10:52
9789,3996,11/8/2021 14:48
9790,139,9/22/2020 4:45
9792,2996,9/11/2022 10:19
9793,121,10/16/2020 20:52
9794,2017,7/9/2022 1:06
9795,2458,1/20/2021 11:22
9796,2636,6/29/2022 5:55
9797,3064,4/24/2021 13:54
9798,1110,5/22/2021 7:13
9799,1616,2/9/2021 13:34
9800,2743,6/25/2022 4:22
9803,275,12/28/2022 1:10
9806,3507,3/11/2020 15:16
9810,2691,1/14/2020 14:30
9815,3980,5/7/2021 0:17
9827,3796,7/23/2022 3:53
9831,3402,4/15/2022 10:29
9833,1356,10/3/2021 2:58
9834,3761,8/25/2022 1:48
9835,1008,4/21/2020 16:12
9837,3876,6/17/2021 22:39
9838,2827,10/9/2020 4:43
9839,3852,4/1/2022 0:05
9841,284,6/10/2020 0:18
9842,3047,9/25/2020 6:02
9843,702,12/13/2022 10:13
9847,192,10/20/2022 3:45
9848,3320,2/5/2020 15:31
9851,3209,3/15/2022 11:45
9852,377,6/23/2022 0:57
9854,402,7/8/2022 15:29
9856,575,11/5/2022 2:03
9862,1551,8/28/2022 23:31
9863,3622,12/11/2022 18:32
9865,2852,11/25/2021 5:04
9867,2959,1/29/2020 10:49
9871,2740,5/20/2020 7:12
9872,1886,1/4/2022 17:49
9874,3578,1/14/2020 17:28
9875,3322,12/29/2020 14:54
9876,3654,6/10/2021 13:15
9879,1196,10/14/2020 15:48
9880,1765,11/13/2021 14:50
9881,2908,3/13/2021 2:13
9883,3284,2/3/2021 22:10
9884,1324,10/29/2022 6:03
9885,3727,1/31/2022 20:15
9886,558,9/30/2022 23:30
9888,938,1/2/2022 12:41
9889,506,12/6/2021 13:32
9891,3225,7/10/2021 21:08
9892,188,5/6/2020 14:34
9893,2062,11/9/2020 7:01
9894,2960,12/2/2020 16:20
9895,409,11/22/2021 5:01
9898,3828,11/24/2020 22:57
9903,2620,7/26/2020 14:13
9904,3179,11/27/2022 17:27
9906,2951,3/13/2020 19:20
9907,3106,11/29/2022 8:25
9908,3237,4/21/2020 19:32
9909,1819,5/6/2020 19:17
9910,1852,2/27/2022 5:12
9913,3769,3/12/2022 18:14
9916,403,11/12/2022 5:25
9917,3404,1/5/2021 20:01
9918,1123,8/26/2021 11:41
9920,2173,7/22/2020 12:39
9921,3286,6/24/2020 22:47
9923,3978,3/23/2022 12:53
9924,2774,1/8/2021 13:34
9925,2594,4/10/2021 0:53
9926,1412,6/22/2020 0:03
9931,191,3/12/2020 5:13
9932,624,4/23/2022 16:10
9934,3835,7/10/2021 22:32
9936,1663,11/9/2021 1:03
9937,1261,5/2/2021 12:25
9938,3550,7/12/2020 16:50
9942,3318,1/23/2020 4:01
9943,1691,3/8/2022 19:54
9944,1813,6/8/2022 0:21
9945,3629,2/3/2020 22:19
9946,3597,5/10/2020 8:56
9949,1034,5/5/2021 8:08
9951,1271,4/24/2022 0:15
9954,40,8/23/2020 22:05
9955,331,6/30/2022 17:08
9956,3040,10/15/2021 2:03
9958,1151,3/9/2020 9:33
9959,920,9/16/2022 11:11
9962,742,4/30/2021 23:30
9963,3936,8/21/2020 5:26
9964,3269,9/28/2020 0:58
9965,3017,6/24/2022 8:16
9966,1256,7/16/2020 11:05
9967,3000,5/19/2021 23:23
9969,218,7/3/2021 8:15
9970,3629,12/19/2022 10:05
9971,3607,8/8/2022 14:32
9974,1287,2/26/2021 3:10
9977,3003,5/4/2021 1:12
9978,3637,4/28/2021 4:04
9979,715,5/2/2022 13:13
9980,465,4/17/2020 15:17
9981,2211,1/1/2020 13:14
9984,820,4/16/2021 6:42
9990,100,2/15/2021 0:49
9994,2518,5/2/2021 11:34
9998,2765,3/22/2021 19:24
9999,3647,7/14/2020 17:21
