ID_DH,ID_SP,SL_SPMUA,GIA_SP
6156,1928,1,1932000
6157,5287,1,2294000
6158,5350,6,2357000
6159,8622,6,2632000
6160,8542,8,2552000
6161,2725,8,2729000
6162,5621,5,2628000
6163,6598,2,608000
6164,4534,3,1541000
6165,4501,1,1508000
6166,590,3,594000
6167,876,3,880000
6168,1315,7,1319000
6169,1698,4,1702000
6170,3807,5,814000
6171,3277,8,284000
6172,6077,6,87000
6173,3642,4,649000
6174,1463,5,1467000
6175,8804,1,2814000
6176,9052,1,65000
6177,9049,4,62000
6178,7173,8,1183000
6179,9771,10,784000
6180,822,7,826000
6181,173,2,177000
6182,6233,10,243000
6183,8997,4,10000
6184,5461,7,2468000
6185,7127,10,1137000
6186,7244,1,1254000
6187,5847,8,2854000
6188,2076,1,2080000
6189,7491,3,1501000
6190,7610,6,1620000
6191,2136,4,2140000
6192,1519,4,1523000
6193,706,6,710000
6194,2264,7,2268000
6195,4303,4,1310000
6196,6187,4,197000
6197,1106,10,1110000
6198,3615,5,622000
6199,992,8,996000
6200,8778,7,2788000
6201,7802,4,1812000
6202,5054,4,2061000
6203,5341,1,2348000
6204,3497,9,504000
6205,989,10,993000
6206,766,10,770000
6207,423,8,427000
6208,2647,8,2651000
6209,1547,1,1551000
6210,1078,7,1082000
6211,355,5,359000
6212,1197,7,1201000
6213,5324,6,2331000
6214,817,2,821000
6215,4208,9,1215000
6216,1936,7,1940000
6217,8038,6,2048000
6218,8982,10,2992000
6219,6545,5,555000
6220,3791,4,798000
6221,5629,9,2636000
6222,1603,9,1607000
6223,8732,3,2742000
6224,7017,10,1027000
6225,3372,2,379000
6226,1224,8,1228000
6227,6911,2,921000
6228,8223,3,2233000
6229,2520,6,2524000
6230,9805,3,818000
6231,8783,2,2793000
6232,527,4,531000
6233,6075,5,85000
6234,3917,7,924000
6235,7890,6,1900000
6236,6896,8,906000
6237,2898,3,2902000
6238,5540,8,2547000
6239,7214,4,1224000
6240,8988,10,2998000
6241,866,2,870000
6242,2743,7,2747000
6243,8285,8,2295000
6244,9893,7,906000
6245,8903,10,2913000
6246,5322,1,2329000
6247,4198,5,1205000
6248,3952,9,959000
6249,7891,9,1901000
6250,6221,7,231000
6251,1682,6,1686000
6252,6860,2,870000
6253,2667,5,2671000
6254,7066,3,1076000
6255,1367,4,1371000
6256,2370,5,2374000
6257,3354,3,361000
6258,7785,3,1795000
6259,915,2,919000
6260,5773,6,2780000
6261,1239,7,1243000
6262,3644,8,651000
6263,5270,10,2277000
6264,8287,2,2297000
6265,4099,5,1106000
6266,1121,4,1125000
6267,7644,4,1654000
6268,7177,4,1187000
6269,7487,9,1497000
6270,8185,3,2195000
6271,965,2,969000
6272,4387,5,1394000
6273,8540,9,2550000
6274,8213,8,2223000
6275,7213,6,1223000
6276,6405,10,415000
6277,6026,2,36000
6278,7539,3,1549000
6279,6091,9,101000
6280,4308,5,1315000
6281,6851,4,861000
6282,3552,3,559000
6283,27,2,31000
6284,3967,9,974000
6285,1500,5,1504000
6286,863,1,867000
6287,4029,8,1036000
6288,7675,7,1685000
6289,8487,6,2497000
6290,2781,6,2785000
6291,9549,3,562000
6292,2491,2,2495000
6293,8334,7,2344000
6294,162,8,166000
6295,6736,9,746000
6296,3040,9,47000
6297,7290,4,1300000
6298,4484,5,1491000
6299,3829,4,836000
6300,1006,1,1010000
6301,3154,10,161000
6302,9080,3,93000
6303,9301,10,314000
6304,3554,6,561000
6305,4408,4,1415000
6306,3135,9,142000
6307,4783,6,1790000
6308,4127,9,1134000
6309,3162,10,169000
6310,6935,5,945000
6311,8961,6,2971000
6312,7559,9,1569000
6313,8532,4,2542000
6314,7131,5,1141000
6315,6997,6,1007000
6316,2082,5,2086000
6317,373,1,377000
6318,7166,7,1176000
6319,6485,4,495000
6320,9892,1,905000
6321,2649,9,2653000
6322,9552,7,565000
6323,7706,2,1716000
6324,3594,7,601000
6325,9731,8,744000
6326,7240,1,1250000
6327,6719,9,729000
6328,8151,6,2161000
6329,7393,8,1403000
6330,6933,4,943000
6331,7521,2,1531000
6332,1664,7,1668000
6333,3683,5,690000
6334,1015,4,1019000
6335,6708,5,718000
6336,3144,4,151000
6337,3853,9,860000
6338,4830,4,1837000
6339,4434,5,1441000
6340,1971,10,1975000
6341,6752,8,762000
6342,3494,1,501000
6343,8822,7,2832000
6344,6273,6,283000
6345,9317,2,330000
6346,547,7,551000
6347,6449,10,459000
6348,8701,8,2711000
6349,5351,7,2358000
6350,8998,9,11000
6351,345,6,349000
6352,6011,8,21000
6353,6157,4,167000
6354,684,1,688000
6355,6730,1,740000
6356,85,10,89000
6357,1790,9,1794000
6358,2570,2,2574000
6359,9083,5,96000
6360,6515,8,525000
6361,2755,2,2759000
6362,1157,8,1161000
6363,9061,1,74000
6364,297,9,301000
6365,4173,3,1180000
6366,9099,4,112000
6367,3431,3,438000
6368,1263,2,1267000
6369,2348,5,2352000
6370,4154,9,1161000
6371,5995,6,5000
6372,1059,9,1063000
6373,7719,5,1729000
6374,312,10,316000
6375,1096,5,1100000
6376,8929,6,2939000
6377,6488,3,498000
6378,4560,1,1567000
6379,9368,10,381000
6380,7100,5,1110000
6381,6265,8,275000
6382,1215,9,1219000
6383,4963,6,1970000
6384,8694,2,2704000
6385,3236,9,243000
6386,6946,9,956000
6387,9338,2,351000
6388,9560,6,573000
6389,3325,4,332000
6390,6542,9,552000
6391,4896,8,1903000
6392,6022,6,32000
6393,2311,5,2315000
6394,6320,3,330000
6395,3206,5,213000
6396,5037,4,2044000
6397,5743,3,2750000
6398,589,10,593000
6399,2825,2,2829000
6400,9484,3,497000
6401,19,6,23000
6402,5108,8,2115000
6403,6454,10,464000
6404,9305,10,318000
6405,4053,6,1060000
6406,7459,8,1469000
6407,8139,9,2149000
6408,7483,10,1493000
6409,7424,6,1434000
6410,9775,5,788000
6411,8116,7,2126000
6412,9361,4,374000
6413,3545,10,552000
6414,4522,5,1529000
6415,3036,2,43000
6416,6470,2,480000
6417,6985,3,995000
6418,4426,4,1433000
6419,5501,1,2508000
6420,3960,1,967000
6421,729,5,733000
6422,7195,10,1205000
6423,6917,8,927000
6424,2536,1,2540000
6425,4741,4,1748000
6426,6243,2,253000
6427,5264,5,2271000
6428,3678,8,685000
6429,2448,4,2452000
6430,2357,8,2361000
6431,5667,8,2674000
6432,2735,1,2739000
6433,5885,4,2892000
6434,9601,3,614000
6435,8423,1,2433000
6436,4537,4,1544000
6437,244,10,248000
6438,7470,7,1480000
6439,5106,8,2113000
6440,1817,8,1821000
6441,1514,1,1518000
6442,583,10,587000
6443,2122,7,2126000
6444,318,5,322000
6445,9497,2,510000
6446,9406,2,419000
6447,7445,2,1455000
6448,364,8,368000
6449,8976,10,2986000
6450,3056,2,63000
6451,4612,7,1619000
6452,2559,4,2563000
6453,167,7,171000
6454,2339,7,2343000
6455,8105,1,2115000
6456,9516,8,529000
6457,2995,3,2999000
6458,6372,2,382000
6459,70,10,74000
6460,7391,10,1401000
6461,953,1,957000
6462,2768,6,2772000
6463,7165,8,1175000
6464,1633,6,1637000
6465,1422,7,1426000
6466,1221,4,1225000
6467,1113,5,1117000
6468,8552,9,2562000
6469,2923,4,2927000
6470,7234,6,1244000
6471,9414,7,427000
6472,4581,3,1588000
6473,9254,10,267000
6474,3742,7,749000
6475,9183,8,196000
6476,9558,2,571000
6477,700,4,704000
6478,9969,5,982000
6479,2521,6,2525000
6480,288,4,292000
6481,6713,7,723000
6482,8063,8,2073000
6483,525,9,529000
6484,923,10,927000
6485,9962,2,975000
6486,8297,3,2307000
6487,7705,2,1715000
6488,7159,3,1169000
6489,4072,7,1079000
6490,4688,9,1695000
6491,2630,7,2634000
6492,6673,4,683000
6493,8421,8,2431000
6494,1631,4,1635000
6495,336,8,340000
6496,740,3,744000
6497,1458,9,1462000
6498,4380,6,1387000
6499,1781,10,1785000
6500,9987,6,1000000
6501,3880,6,887000
6502,5609,5,2616000
6503,6718,5,728000
6504,7440,2,1450000
6505,2461,5,2465000
6506,7739,4,1749000
6507,934,5,938000
6508,3697,10,704000
6509,6143,9,153000
6510,5301,2,2308000
6511,7174,1,1184000
6512,8693,10,2703000
6513,9525,10,538000
6514,4106,9,1113000
6515,6954,6,964000
6516,9650,2,663000
6517,8341,9,2351000
6518,1146,9,1150000
6519,6988,10,998000
6520,440,3,444000
6521,376,4,380000
6522,5739,2,2746000
6523,92,8,96000
6524,3184,3,191000
6525,395,3,399000
6526,4969,8,1976000
6527,5511,5,2518000
6528,9809,8,822000
6529,3748,4,755000
6530,6415,5,425000
6531,3595,8,602000
6532,1996,6,2000000
6533,8735,3,2745000
6534,2789,1,2793000
6535,9816,4,829000
6536,3537,4,544000
6537,8840,1,2850000
6538,4225,9,1232000
6539,208,1,212000
6540,1091,10,1095000
6541,7106,1,1116000
6542,4967,1,1974000
6543,8493,8,2503000
6544,4928,7,1935000
6545,7978,8,1988000
6546,4651,3,1658000
6547,8489,5,2499000
6548,9367,3,380000
6549,7904,9,1914000
6550,4904,2,1911000
6551,6643,10,653000
6552,2558,1,2562000
6553,5414,6,2421000
6554,6131,1,141000
6555,6290,5,300000
6556,5638,8,2645000
6557,6533,9,543000
6558,8227,7,2237000
6559,5184,9,2191000
6560,9392,8,405000
6561,9313,10,326000
6562,2158,3,2162000
6563,8376,7,2386000
6564,7142,5,1152000
6565,4750,6,1757000
6566,480,7,484000
6567,8787,10,2797000
6568,7894,10,1904000
6569,185,5,189000
6570,1786,7,1790000
6571,6852,3,862000
6572,5476,3,2483000
6573,5179,2,2186000
6574,1690,10,1694000
6575,9376,6,389000
6576,841,6,845000
6577,7815,7,1825000
6578,9639,1,652000
6579,932,6,936000
6580,3941,4,948000
6581,7501,5,1511000
6582,1597,9,1601000
6583,4220,2,1227000
6584,1446,4,1450000
6585,7784,3,1794000
6586,3386,3,393000
6587,9478,2,491000
6588,4621,9,1628000
6589,6445,9,455000
6590,2067,7,2071000
6591,6590,7,600000
6592,3212,1,219000
6593,8521,1,2531000
6594,1179,9,1183000
6595,7411,1,1421000
6596,317,5,321000
6597,4069,9,1076000
6598,5139,10,2146000
6599,3446,10,453000
6600,3382,6,389000
6601,4822,8,1829000
6602,465,2,469000
6603,8257,6,2267000
6604,2103,3,2107000
6605,5137,7,2144000
6606,3178,5,185000
6607,6084,3,94000
6608,4435,3,1442000
6609,5519,2,2526000
6610,3938,2,945000
6611,4014,1,1021000
6612,2545,10,2549000
6613,1296,4,1300000
6614,8958,4,2968000
6615,217,5,221000
6616,8142,3,2152000
6617,4504,8,1511000
6618,2440,8,2444000
6619,9055,5,68000
6620,9013,3,26000
6621,9259,10,272000
6622,2478,4,2482000
6623,6148,8,158000
6624,7868,5,1878000
6625,5026,1,2033000
6626,8189,5,2199000
6627,849,2,853000
6628,5241,3,2248000
6629,7196,7,1206000
6630,2818,7,2822000
6631,1566,5,1570000
6632,8700,10,2710000
6633,3,7,7000
6634,282,4,286000
6635,5115,1,2122000
6636,5079,10,2086000
6637,4008,4,1015000
6638,2538,7,2542000
6639,5879,2,2886000
6640,56,7,60000
6641,4168,3,1175000
6642,9634,8,647000
6643,157,3,161000
6644,6948,2,958000
6645,4936,9,1943000
6646,184,5,188000
6647,2974,4,2978000
6648,2933,9,2937000
6649,9047,5,60000
6650,9024,8,37000
6651,4354,3,1361000
6652,1740,5,1744000
6653,3366,8,373000
6654,8339,4,2349000
6655,38,5,42000
6656,1301,5,1305000
6657,163,10,167000
6658,2928,10,2932000
6659,7316,8,1326000
6660,3601,5,608000
6661,4905,1,1912000
6662,5291,7,2298000
6663,46,6,50000
6664,6995,4,1005000
6665,9784,6,797000
6666,7955,2,1965000
6667,7628,5,1638000
6668,1956,4,1960000
6669,5163,7,2170000
6670,5269,6,2276000
6671,4368,2,1375000
6672,3905,9,912000
6673,6419,10,429000
6674,285,3,289000
6675,4947,10,1954000
6676,8088,3,2098000
6677,1396,9,1400000
6678,8884,1,2894000
6679,5312,7,2319000
6680,3784,10,791000
6681,8559,9,2569000
6682,5227,4,2234000
6683,8488,7,2498000
6684,5374,2,2381000
6685,8398,3,2408000
6686,8401,6,2411000
6687,939,10,943000
6688,2592,8,2596000
6689,4271,8,1278000
6690,8910,7,2920000
6691,9779,8,792000
6692,1990,7,1994000
6693,843,4,847000
6694,7939,4,1949000
6695,6722,2,732000
6696,7153,4,1163000
6697,994,4,998000
6698,6897,10,907000
6699,2224,10,2228000
6700,3401,5,408000
6701,9839,6,852000
6702,3837,6,844000
6703,2767,8,2771000
6704,4984,5,1991000
6705,5342,5,2349000
6706,6092,3,102000
6707,8802,2,2812000
6708,9132,9,145000
6709,4828,7,1835000
6710,1674,8,1678000
6711,1308,7,1312000
6712,961,4,965000
6713,8590,1,2600000
6714,7002,1,1012000
6715,5689,6,2696000
6716,9608,2,621000
6717,8084,2,2094000
6718,8905,10,2915000
6719,9540,8,553000
6720,2013,9,2017000
6721,6535,1,545000
6722,1802,4,1806000
6723,6699,1,709000
6724,2377,8,2381000
6725,3371,2,378000
6726,2268,8,2272000
6727,2026,9,2030000
6728,2958,2,2962000
6729,5142,7,2149000
6730,3138,9,145000
6731,5704,8,2711000
6732,2724,10,2728000
6733,7150,4,1160000
6734,3396,9,403000
6735,4314,8,1321000
6736,4994,10,2001000
6737,1621,9,1625000
6738,4864,9,1871000
6739,3071,6,78000
6740,6482,2,492000
6741,3504,3,511000
6742,4571,8,1578000
6743,3838,7,845000
6744,6592,3,602000
6745,9192,6,205000
6746,6254,6,264000
6747,4415,8,1422000
6748,5424,9,2431000
6749,515,4,519000
6750,8932,7,2942000
6751,4336,2,1343000
6752,3849,10,856000
6753,8648,1,2658000
6754,2981,5,2985000
6755,1966,6,1970000
6756,756,5,760000
6757,1820,1,1824000
6758,9235,7,248000
6759,9205,6,218000
6760,8469,9,2479000
6761,7691,10,1701000
6762,7500,4,1510000
6763,9065,9,78000
6764,9924,10,937000
6765,3518,4,525000
6766,7803,1,1813000
6767,8098,4,2108000
6768,1577,3,1581000
6769,9980,9,993000
6770,1007,1,1011000
6771,7439,1,1449000
6772,4596,10,1603000
6773,4495,1,1502000
6774,9993,8,1006000
6775,4627,9,1634000
6776,5427,5,2434000
6777,8817,6,2827000
6778,2606,1,2610000
6779,4711,4,1718000
6780,2628,1,2632000
6781,4649,4,1656000
6782,1780,9,1784000
6783,7396,2,1406000
6784,9353,8,366000
6785,4877,4,1884000
6786,3384,3,391000
6787,4825,8,1832000
6788,9067,8,80000
6789,1642,1,1646000
6790,4695,3,1702000
6791,4061,8,1068000
6792,9424,3,437000
6793,6231,5,241000
6794,2208,10,2212000
6795,546,8,550000
6796,9258,9,271000
6797,5048,2,2055000
6798,9360,4,373000
6799,5445,9,2452000
6800,5967,10,2974000
6801,8535,9,2545000
6802,4098,6,1105000
6803,6843,1,853000
6804,2627,6,2631000
6805,2146,2,2150000
6806,3301,6,308000
6807,4075,4,1082000
6808,8965,9,2975000
6809,7228,5,1238000
6810,6082,10,92000
6811,9978,4,991000
6812,3110,5,117000
6813,278,3,282000
6814,4313,10,1320000
6815,5230,1,2237000
6816,6821,2,831000
6817,5361,8,2368000
6818,100,1,104000
6819,2387,5,2391000
6820,4576,2,1583000
6821,6786,7,796000
6822,351,2,355000
6823,8860,5,2870000
6824,9849,1,862000
6825,1526,7,1530000
6826,7651,4,1661000
6827,3869,2,876000
6828,2044,9,2048000
6829,4824,2,1831000
6830,1521,7,1525000
6831,7469,9,1479000
6832,9265,7,278000
6833,2866,4,2870000
6834,6123,10,133000
6835,442,3,446000
6836,2994,1,2998000
6837,7713,2,1723000
6838,4567,6,1574000
6839,7667,1,1677000
6840,6102,4,112000
6841,2533,9,2537000
6842,5471,5,2478000
6843,4973,3,1980000
6844,3005,9,12000
6845,4407,6,1414000
6846,4503,5,1510000
6847,2837,4,2841000
6848,5233,5,2240000
6849,8087,9,2097000
6850,6196,5,206000
6851,7926,9,1936000
6852,1259,7,1263000
6853,3068,2,75000
6854,8066,3,2076000
6855,9587,6,600000
6856,6540,8,550000
6857,1228,4,1232000
6858,6944,3,954000
6859,339,5,343000
6860,748,1,752000
6861,2312,10,2316000
6862,2836,6,2840000
6863,314,8,318000
6864,1533,10,1537000
6865,2045,10,2049000
6866,6334,3,344000
6867,2295,2,2299000
6868,7077,1,1087000
6869,1602,8,1606000
6870,8890,8,2900000
6871,4117,7,1124000
6872,8600,1,2610000
6873,33,4,37000
6874,1449,9,1453000
6875,672,2,676000
6876,1770,8,1774000
6877,6127,2,137000
6878,9165,7,178000
6879,9028,1,41000
6880,6680,5,690000
6881,82,5,86000
6882,248,6,252000
6883,3919,3,926000
6884,321,8,325000
6885,4752,1,1759000
6886,5494,10,2501000
6887,5694,6,2701000
6888,8179,3,2189000
6889,7205,7,1215000
6890,6392,5,402000
6891,471,1,475000
6892,3080,5,87000
6893,7032,4,1042000
6894,6597,5,607000
6895,9939,9,952000
6896,9226,10,239000
6897,9051,10,64000
6898,195,9,199000
6899,5737,8,2744000
6900,2777,5,2781000
6901,1276,5,1280000
6902,6861,7,871000
6903,5693,1,2700000
6904,1947,9,1951000
6905,9778,4,791000
6906,8952,7,2962000
6907,9063,2,76000
6908,6043,4,53000
6909,8815,5,2825000
6910,1160,6,1164000
6911,5735,9,2742000
6912,9815,1,828000
6913,6654,8,664000
6914,567,9,571000
6915,3290,10,297000
6916,47,10,51000
6917,8531,1,2541000
6918,5275,10,2282000
6919,1165,3,1169000
6920,6697,8,707000
6921,8765,1,2775000
6922,2062,2,2066000
6923,9998,6,1011000
6924,4787,8,1794000
6925,738,10,742000
6926,688,1,692000
6927,9332,4,345000
6928,6902,2,912000
6929,1075,2,1079000
6930,1970,7,1974000
6931,9084,2,97000
6932,8044,1,2054000
6933,7608,1,1618000
6934,1190,4,1194000
6935,7770,10,1780000
6936,3256,3,263000
6937,7361,10,1371000
6938,8670,6,2680000
6939,1047,5,1051000
6940,2732,10,2736000
6941,1562,9,1566000
6942,1017,8,1021000
6943,4431,10,1438000
6944,2786,3,2790000
6945,7181,8,1191000
6946,5222,3,2229000
6947,1450,2,1454000
6948,977,8,981000
6949,7515,7,1525000
6950,5945,10,2952000
6951,2277,7,2281000
6952,3032,2,39000
6953,3653,2,660000
6954,5135,8,2142000
6955,8784,1,2794000
6956,7457,1,1467000
6957,6879,8,889000
6958,1223,2,1227000
6959,6907,4,917000
6960,4291,7,1298000
6961,3779,3,786000
6962,3076,9,83000
6963,6593,10,603000
6964,7011,9,1021000
6965,4017,7,1024000
6966,9443,10,456000
6967,4060,9,1067000
6968,8196,8,2206000
6969,5943,3,2950000
6970,6508,4,518000
6971,9486,2,499000
6972,2313,1,2317000
6973,611,5,615000
6974,6154,7,164000
6975,3530,8,537000
6976,8252,10,2262000
6977,2704,1,2708000
6978,5388,8,2395000
6979,4661,7,1668000
6980,5821,3,2828000
6981,2618,10,2622000
6982,4641,5,1648000
6983,2656,3,2660000
6984,332,3,336000
6985,3474,4,481000
6986,1219,2,1223000
6987,4872,8,1879000
6988,1077,9,1081000
6989,4459,2,1466000
6990,2850,5,2854000
6991,592,5,596000
6992,8324,1,2334000
6993,1922,10,1926000
6994,3723,5,730000
6995,4790,8,1797000
6996,6769,7,779000
6997,2716,4,2720000
6998,7662,3,1672000
6999,3991,10,998000
7000,3364,2,371000
7001,11,2,15000
7002,1721,1,1725000
7003,1939,9,1943000
7004,6498,8,508000
7005,4518,9,1525000
7006,810,3,814000
7007,9420,6,433000
7008,4776,3,1783000
7009,4148,1,1155000
7010,8574,6,2584000
7011,1811,6,1815000
7012,9902,3,915000
7013,5247,9,2254000
7014,3875,7,882000
7015,8918,9,2928000
7016,358,9,362000
7017,1496,6,1500000
7018,2631,8,2635000
7019,1158,4,1162000
7020,1976,7,1980000
7021,7404,8,1414000
7022,1798,2,1802000
7023,207,4,211000
7024,9045,4,58000
7025,2908,1,2912000
7026,6439,4,449000
7027,3342,6,349000
7028,6426,1,436000
7029,469,3,473000
7030,4112,4,1119000
7031,9257,5,270000
7032,3246,8,253000
7033,710,8,714000
7034,5132,1,2139000
7035,1776,7,1780000
7036,3725,2,732000
7037,5205,5,2212000
7038,3449,3,456000
7039,3673,1,680000
7040,7995,8,2005000
7041,2060,10,2064000
7042,1388,9,1392000
7043,8973,5,2983000
7044,3995,8,1002000
7045,6268,10,278000
7046,4181,8,1188000
7047,1089,7,1093000
7048,1842,5,1846000
7049,4808,1,1815000
7050,5662,5,2669000
7051,2382,4,2386000
7052,1381,4,1385000
7053,3963,2,970000
7054,8569,7,2579000
7055,59,1,63000
7056,4611,8,1618000
7057,836,2,840000
7058,2307,6,2311000
7059,7679,6,1689000
7060,7334,2,1344000
7061,9457,3,470000
7062,8577,3,2587000
7063,3814,7,821000
7064,891,2,895000
7065,1138,10,1142000
7066,3334,3,341000
7067,9128,2,141000
7068,1774,4,1778000
7069,4350,7,1357000
7070,2015,7,2019000
7071,5808,8,2815000
7072,5796,6,2803000
7073,6169,6,179000
7074,3356,2,363000
7075,8623,3,2633000
7076,9126,6,139000
7077,2676,10,2680000
7078,1587,3,1591000
7079,7579,5,1589000
7080,7570,2,1580000
7081,5386,7,2393000
7082,4378,5,1385000
7083,2121,9,2125000
7084,7485,8,1495000
7085,2694,6,2698000
7086,6358,7,368000
7087,3270,5,277000
7088,9941,4,954000
7089,8960,8,2970000
7090,1191,9,1195000
7091,5816,2,2823000
7092,2634,9,2638000
7093,3457,2,464000
7094,5918,8,2925000
7095,5630,9,2637000
7096,9480,6,493000
7097,9853,4,866000
7098,5192,2,2199000
7099,7320,3,1330000
7100,7753,3,1763000
7101,9113,10,126000
7102,8370,8,2380000
7103,4551,2,1558000
7104,3100,9,107000
7105,7198,4,1208000
7106,4443,3,1450000
7107,5555,7,2562000
7108,6595,2,605000
7109,7191,5,1201000
7110,3381,1,388000
7111,7561,2,1571000
7112,2931,4,2935000
7113,8385,5,2395000
7114,200,5,204000
7115,8260,7,2270000
7116,310,6,314000
7117,6858,6,868000
7118,3173,9,180000
7119,1709,1,1713000
7120,9905,8,918000
7121,5353,8,2360000
7122,2595,3,2599000
7123,3847,7,854000
7124,6616,7,626000
7125,1057,6,1061000
7126,7257,4,1267000
7127,7052,8,1062000
7128,9535,4,548000
7129,6327,6,337000
7130,78,5,82000
7131,1539,2,1543000
7132,9925,7,938000
7133,4468,10,1475000
7134,4949,7,1956000
7135,8627,6,2637000
7136,5321,9,2328000
7137,2095,4,2099000
7138,9467,6,480000
7139,6301,9,311000
7140,3114,6,121000
7141,2972,8,2976000
7142,7871,5,1881000
7143,4986,9,1993000
7144,909,1,913000
7145,6500,7,510000
7146,5896,1,2903000
7147,2877,9,2881000
7148,9754,10,767000
7149,5913,4,2920000
7150,8159,1,2169000
7151,2260,4,2264000
7152,429,10,433000
7153,8408,10,2418000
7154,3758,7,765000
7155,2419,3,2423000
7156,6277,1,287000
7157,5425,3,2432000
7158,594,3,598000
7159,4394,8,1401000
7160,3871,8,878000
7161,3558,2,565000
7162,2322,5,2326000
7163,6099,4,109000
7164,2474,5,2478000
7165,2453,8,2457000
7166,5428,6,2435000
7167,4004,5,1011000
7168,6772,7,782000
7169,4738,4,1745000
7170,3209,5,216000
7171,683,2,687000
7172,8184,2,2194000
7173,1030,8,1034000
7174,5304,8,2311000
7175,8380,5,2390000
7176,1857,8,1861000
7177,4203,9,1210000
7178,4410,4,1417000
7179,3689,7,696000
7180,5932,1,2939000
7181,3862,7,869000
7182,550,7,554000
7183,4373,1,1380000
7184,2660,1,2664000
7185,9091,3,104000
7186,9967,7,980000
7187,7349,7,1359000
7188,7253,9,1263000
7189,1608,9,1612000
7190,7600,5,1610000
7191,5289,7,2296000
7192,2731,2,2735000
7193,494,10,498000
7194,1415,4,1419000
7195,9081,6,94000
7196,37,7,41000
7197,3413,5,420000
7198,7273,8,1283000
7199,7692,6,1702000
7200,4566,8,1573000
7201,7444,10,1454000
7202,3813,6,820000
7203,2470,7,2474000
7204,3308,2,315000
7205,5251,3,2258000
7206,604,2,608000
7207,8040,7,2050000
7208,8078,10,2088000
7209,2465,7,2469000
7210,2621,6,2625000
7211,8092,3,2102000
7212,9739,10,752000
7213,4812,6,1819000
7214,2835,8,2839000
7215,8887,6,2897000
7216,4839,6,1846000
7217,4050,8,1057000
7218,8335,2,2345000
7219,549,10,553000
7220,2148,6,2152000
7221,9509,3,522000
7222,7604,1,1614000
7223,2131,2,2135000
7224,6190,9,200000
7225,9247,3,260000
7226,522,6,526000
7227,9023,9,36000
7228,6892,2,902000
7229,6793,6,803000
7230,2951,10,2955000
7231,5456,6,2463000
7232,4868,2,1875000
7233,2033,6,2037000
7234,2697,8,2701000
7235,9898,6,911000
7236,7977,5,1987000
7237,8475,6,2485000
7238,8696,3,2706000
7239,4414,8,1421000
7240,9326,8,339000
7241,7512,9,1522000
7242,9048,2,61000
7243,9613,2,626000
7244,1598,6,1602000
7245,1548,6,1552000
7246,9309,3,322000
7247,3337,10,344000
7248,2672,9,2676000
7249,5579,5,2586000
7250,4100,5,1107000
7251,2764,9,2768000
7252,1482,3,1486000
7253,3988,2,995000
7254,4559,5,1566000
7255,1068,9,1072000
7256,176,1,180000
7257,8972,7,2982000
7258,4150,8,1157000
7259,9131,6,144000
7260,9873,10,886000
7261,4324,9,1331000
7262,6610,10,620000
7263,5496,5,2503000
7264,4640,4,1647000
7265,7336,6,1346000
7266,628,7,632000
7267,286,3,290000
7268,7839,9,1849000
7269,1763,8,1767000
7270,5970,1,2977000
7271,237,2,241000
7272,4453,9,1460000
7273,8606,4,2616000
7274,7542,6,1552000
7275,3326,5,333000
7276,8994,9,7000
7277,9752,8,765000
7278,4497,1,1504000
7279,5904,10,2911000
7280,7777,8,1787000
7281,3119,9,126000
7282,7382,4,1392000
7283,3244,10,251000
7284,8318,5,2328000
7285,63,1,67000
7286,4777,8,1784000
7287,3377,6,384000
7288,2447,1,2451000
7289,1244,3,1248000
7290,1823,5,1827000
7291,3483,6,490000
7292,2290,8,2294000
7293,9352,6,365000
7294,4600,1,1607000
7295,5109,5,2116000
7296,9425,6,438000
7297,5195,4,2202000
7298,7442,6,1452000
7299,978,4,982000
7300,8119,1,2129000
7301,453,9,457000
7302,6236,8,246000
7303,8679,9,2689000
7304,1360,4,1364000
7305,8945,6,2955000
7306,2054,2,2058000
7307,6475,4,485000
7308,3968,9,975000
7309,6271,5,281000
7310,765,6,769000
7311,6220,1,230000
7312,3933,7,940000
7313,8788,3,2798000
7314,6125,3,135000
7315,5076,9,2083000
7316,7513,5,1523000
7317,8391,1,2401000
7318,3567,1,574000
7319,8070,3,2080000
7320,5721,10,2728000
7321,2759,5,2763000
7322,6401,8,411000
7323,7099,6,1109000
7324,6887,8,897000
7325,1772,3,1776000
7326,6656,7,666000
7327,3957,3,964000
7328,1852,10,1856000
7329,9874,6,887000
7330,9760,7,773000
7331,7102,7,1112000
7332,8897,4,2907000
7333,1294,8,1298000
7334,7059,4,1069000
7335,2903,3,2907000
7336,5826,1,2833000
7337,5468,7,2475000
7338,9283,2,296000
7339,8818,7,2828000
7340,4739,1,1746000
7341,1950,3,1954000
7342,3232,3,239000
7343,8856,2,2866000
7344,3258,9,265000
7345,7531,7,1541000
7346,8891,2,2901000
7347,7921,9,1931000
7348,8506,10,2516000
7349,8148,4,2158000
7350,2588,4,2592000
7351,9157,3,170000
7352,8494,10,2504000
7353,5331,4,2338000
7354,438,6,442000
7355,7449,5,1459000
7356,3351,8,358000
7357,8874,10,2884000
7358,6023,10,33000
7359,1407,5,1411000
7360,6210,8,220000
7361,2142,3,2146000
7362,2036,10,2040000
7363,4699,8,1706000
7364,1119,9,1123000
7365,7499,10,1509000
7366,444,9,448000
7367,8399,7,2409000
7368,2885,4,2889000
7369,1759,9,1763000
7370,4280,10,1287000
