ID_PO,ID_SP,MABACKORDER,SOLUONG,DONGIA
3246,4218,783146631,6,1225000
3247,8279,NULL      ,9,2289000
3248,1231,585884827,4,1235000
3249,5315,152274974,8,2322000
3250,6348,142255625,8,358000
3251,3099,153279169,3,106000
3252,1320,624653895,1,1324000
3253,6222,188783249,2,232000
3254,1808,895816169,5,1812000
3255,2626,57936400,7,2630000
3256,6048,252436334,1,58000
3257,1800,238757368,2,1804000
3258,7642,89593031,7,1652000
3259,9366,808853007,3,379000
3260,6249,96704736,2,259000
3261,6241,782472400,8,251000
3262,6674,935912090,2,684000
3263,4941,216835557,10,1948000
3264,193,999643502,4,197000
3265,7050,429720070,7,1060000
3266,3722,504224595,4,729000
3267,7686,363438793,1,1696000
3268,15,867153282,2,19000
3269,8947,966264872,1,2957000
3270,6546,684805205,6,556000
3271,421,532643495,7,425000
3272,9194,506107760,1,207000
3273,5955,328834074,9,2962000
3274,2657,772092384,9,2661000
3275,7749,558292123,7,1759000
3276,7208,862241974,4,1218000
3277,7378,749827083,5,1388000
3278,1218,255763436,1,1222000
3279,6195,898293693,1,205000
3280,8425,376817434,5,2435000
3281,9473,744819530,5,486000
3282,1370,165607484,7,1374000
3283,4925,868946526,8,1932000
3284,8763,96140431,6,2773000
3285,3170,929288685,7,177000
3286,4323,679046150,3,1330000
3287,69,158207216,6,73000
3288,6278,264217583,9,288000
3289,8255,445488547,10,2265000
3290,201,948018477,4,205000
3291,7436,241107993,1,1446000
3292,9488,792156423,9,501000
3293,5942,892816509,1,2949000
3294,848,837108465,3,852000
3295,7874,190708660,4,1884000
3296,1968,349072811,4,1972000
3297,982,880761362,10,986000
3298,4830,59879542,9,1837000
3299,865,687197489,4,869000
3300,5706,NULL      ,3,2713000
3301,1907,847517470,6,1911000
3302,8017,467915783,8,2027000
3303,7183,195660307,1,1193000
3304,7008,192355493,1,1018000
3305,4337,601733287,2,1344000
3306,5927,905805150,3,2934000
3307,6309,564264292,10,319000
3308,913,6169784,9,917000
3309,2355,929151220,8,2359000
3310,7083,676130181,3,1093000
3311,2729,894826684,4,2733000
3312,5892,785579741,6,2899000
3313,6689,794686201,4,699000
3314,4524,179505349,1,1531000
3315,2552,127315001,4,2556000
3316,920,74349232,6,924000
3317,842,148863658,1,846000
3318,4863,773580142,6,1870000
3319,2390,974512105,7,2394000
3320,649,343766361,8,653000
3321,7171,958411840,6,1181000
3322,9018,801081621,7,31000
3323,7406,768891833,7,1416000
3324,9672,949474586,7,685000
3325,1371,888898697,5,1375000
3326,8980,521800658,3,2990000
3327,1580,619796603,5,1584000
3328,9793,671749321,9,806000
3329,3721,535425971,8,728000
3330,7665,86756849,8,1675000
3331,8024,376192166,7,2034000
3332,4595,630815272,8,1602000
3333,2252,10193389,2,2256000
3334,8906,115029505,3,2916000
3335,1830,862424701,2,1834000
3336,6349,855037744,2,359000
3337,9616,100615565,5,629000
3338,9365,886725347,9,378000
3339,2029,156792468,3,2033000
3340,8122,431049905,1,2132000
3341,41,540010494,6,45000
3342,2302,604244235,1,2306000
3343,9455,699754573,5,468000
3344,7206,626705952,9,1216000
3345,3693,759584123,4,700000
3346,9897,65534380,10,910000
3347,857,628329987,1,861000
3348,1667,298639055,9,1671000
3349,8268,130240850,5,2278000
3350,9834,905710176,3,847000
3351,7367,2240805,6,1377000
3352,2410,297113802,9,2414000
3353,280,77608768,2,284000
3354,563,601074639,2,567000
3355,4116,189118730,5,1123000
3356,8404,506449948,6,2414000
3357,1911,230362556,8,1915000
3358,2165,340216100,7,2169000
3359,9730,388002398,10,743000
3360,5412,540383034,10,2419000
3361,5619,573211845,8,2626000
3362,5856,620063825,3,2863000
3363,3130,799263018,9,137000
3364,8705,407547394,6,2715000
3365,3096,370884668,3,103000
3366,2723,853657323,8,2727000
3367,5405,176969667,8,2412000
3368,2129,980506256,4,2133000
3369,6122,14045213,4,132000
3370,5401,527743489,9,2408000
3371,9311,171297609,8,324000
3372,8077,828448498,8,2087000
3373,4033,483921075,6,1040000
3374,3610,341108234,2,617000
3375,7525,142279397,4,1535000
3376,8753,325799630,10,2763000
3377,8583,848922316,7,2593000
3378,2968,905500048,1,2972000
3379,5449,378884203,6,2456000
3380,9056,428523282,4,69000
3381,2281,860166253,2,2285000
3382,7619,352880424,3,1629000
3383,2271,406868021,2,2275000
3384,1882,504939748,3,1886000
3385,276,282290272,3,280000
3386,6352,505875577,8,362000
3387,2983,723918130,4,2987000
3388,4529,879715937,4,1536000
3389,6671,787313515,3,681000
3390,7916,957621082,5,1926000
3391,3914,32618070,3,921000
3392,379,793376343,9,383000
3393,3293,679253423,1,300000
3394,3604,104399208,3,611000
3395,868,703948108,4,872000
3396,613,560511512,8,617000
3397,7880,314942213,5,1890000
3398,8517,550934230,2,2527000
3399,4509,850390918,10,1516000
3400,5278,261031551,10,2285000
3401,6527,264623094,2,537000
3402,7846,721375847,1,1856000
3403,2267,201717868,8,2271000
3404,3535,757782755,5,542000
3405,895,743975462,10,899000
3406,5635,301403535,7,2642000
3407,2138,221006370,4,2142000
3408,4549,847770898,1,1556000
3409,9358,399364116,3,371000
3410,3839,513501375,3,846000
3411,6288,708860049,10,298000
3412,6778,777982342,4,788000
3413,6297,143071143,7,307000
3414,4815,121757580,3,1822000
3415,1845,318903011,6,1849000
3416,4813,959693394,9,1820000
3417,881,141736839,5,885000
3418,1858,197916340,7,1862000
3419,6007,951833591,3,17000
3420,8082,397306184,4,2092000
3421,556,307692414,2,560000
3422,7673,388850902,3,1683000
3423,5474,770882069,3,2481000
3424,3070,315864008,3,77000
3425,5934,167722459,5,2941000
3426,7981,391916536,7,1991000
3427,6800,713059209,1,810000
3428,2300,419216288,4,2304000
3429,9253,991872777,1,266000
3430,4138,10798635,1,1145000
3431,7543,841624107,2,1553000
3432,9838,844615225,5,851000
3433,7133,11662058,5,1143000
3434,7435,179917777,6,1445000
3435,3061,904721431,9,68000
3436,3661,744887634,3,668000
3437,637,702427029,3,641000
3438,4139,825795178,4,1146000
3439,8813,739673580,5,2823000
3440,9316,132791068,1,329000
3441,1764,613208376,9,1768000
3442,9734,852761139,6,747000
3443,3992,948566730,9,999000
3444,5568,982354546,8,2575000
3445,8837,222559862,5,2847000
3446,4952,513490930,8,1959000
3447,4536,35827323,9,1543000
3448,1501,782142262,4,1505000
3449,377,255045496,9,381000
3450,1967,390692441,4,1971000
3451,8599,975628580,3,2609000
3452,9378,154200873,7,391000
3453,618,512572922,8,622000
3454,7007,848724582,9,1017000
3455,7089,931305167,9,1099000
3456,4201,372734033,9,1208000
3457,597,302215918,1,601000
3458,5903,19163489,2,2910000
3459,6878,953609023,7,888000
3460,3654,16686841,8,661000
3461,4448,3950948,10,1455000
3462,1601,365268898,2,1605000
3463,8267,869641194,7,2277000
3464,6951,382909884,7,961000
3465,7747,402110392,3,1757000
3466,1018,956838108,7,1022000
3467,1461,338346329,5,1465000
3468,1819,455819859,9,1823000
3469,8624,990746553,5,2634000
3470,458,316969030,1,462000
3471,3323,486162227,5,330000
3472,7853,676421181,2,1863000
3473,674,272302707,3,678000
3474,682,109008241,6,686000
3475,3922,190543574,6,929000
3476,2262,994432985,10,2266000
3477,5990,732030820,10,2997000
3478,8358,797851501,1,2368000
3479,2730,717112503,7,2734000
3480,7560,347409029,3,1570000
3481,1318,143315882,5,1322000
3482,9340,618558334,3,353000
3483,1744,726188482,9,1748000
3484,2287,66742507,8,2291000
3485,1473,79004008,6,1477000
3486,9603,167120236,5,616000
3487,2385,519010769,2,2389000
3488,1887,690145356,7,1891000
3489,2126,366883981,7,2130000
3490,5681,627834092,6,2688000
3491,1229,560096621,9,1233000
3492,6040,639391777,2,50000
3493,7929,102964974,3,1939000
3494,9617,580129242,7,630000
3495,4197,474679736,1,1204000
3496,9618,383217457,9,631000
3497,1544,399775658,5,1548000
3498,983,159175217,6,987000
3499,5820,301035932,6,2827000
3500,8055,810154606,4,2065000
3501,6570,487825278,7,580000
3502,5395,395263464,3,2402000
3503,6875,669687702,10,885000
3504,2327,770287966,3,2331000
3505,8330,206432681,5,2340000
3506,5085,428231011,5,2092000
3507,8557,320571703,5,2567000
3508,5075,138813735,9,2082000
3509,439,313756786,9,443000
3510,3027,40454310,9,34000
3511,2266,NULL      ,7,2270000
3512,599,738100255,4,603000
3513,4344,970908759,7,1351000
3514,4288,390316459,4,1295000
3515,7612,403046029,1,1622000
3516,4730,980770728,4,1737000
3517,5817,934634006,9,2824000
3518,8852,129062263,8,2862000
3519,3575,526681176,5,582000
3520,7261,628604871,4,1271000
3521,4708,326977272,3,1715000
3522,1401,657612162,7,1405000
3523,8131,675578360,4,2141000
3524,4332,208095857,4,1339000
3525,8579,58020070,5,2589000
3526,4564,676171651,5,1571000
3527,2952,241679055,8,2956000
3528,4430,873312431,2,1437000
3529,3245,870487160,10,252000
3530,2969,804917310,6,2973000
3531,5906,785356944,6,2913000
3532,2834,816414854,2,2838000
3533,6371,387737789,6,381000
3534,7279,805773680,8,1289000
3535,1816,29361745,7,1820000
3536,808,536229640,5,812000
3537,6451,388199121,8,461000
3538,9351,558249572,2,364000
3539,2998,580192362,8,5000
3540,9682,930594984,2,695000
3541,536,200179353,2,540000
3542,886,40426483,5,890000
3543,1338,913610539,8,1342000
3544,240,868686231,6,244000
3545,4417,682157823,8,1424000
3546,3257,139083744,5,264000
3547,5988,839739411,5,2995000
3548,3083,909336902,6,90000
3549,900,792757267,7,904000
3550,5065,985363653,6,2072000
3551,9430,273326778,2,443000
3552,9106,272420744,2,119000
3553,6453,494874995,5,463000
3554,5652,494555898,4,2659000
3555,9203,830977848,2,216000
3556,9755,49586749,7,768000
3557,7767,86256911,7,1777000
3558,1226,562589330,5,1230000
3559,6285,968308956,7,295000
3560,4516,249281245,7,1523000
3561,6382,912310613,4,392000
3562,2034,316981339,9,2038000
3563,7475,559308929,5,1485000
3564,5432,204311992,8,2439000
3565,401,786252092,1,405000
3566,9256,514342802,5,269000
3567,509,353437331,4,513000
3568,1289,882941126,2,1293000
3569,3616,529050696,1,623000
3570,4971,802610886,9,1978000
3571,9120,498585585,6,133000
3572,9705,885906873,2,718000
3573,8302,760990989,8,2312000
3574,4809,825350027,2,1816000
3575,7889,804544821,3,1899000
3576,4232,276338278,2,1239000
3577,7508,711703423,3,1518000
3578,8378,67745165,7,2388000
3579,9788,722244548,3,801000
3580,9761,251455126,1,774000
3581,3632,15822451,3,639000
3582,419,584687423,3,423000
3583,3989,NULL      ,3,996000
3584,7271,216007509,10,1281000
3585,9085,753085807,7,98000
3586,6820,943250933,10,830000
3587,7231,638363230,7,1241000
3588,1488,804289043,9,1492000
3589,2543,49361560,8,2547000
3590,4835,814865476,2,1842000
3591,9885,714984856,2,898000
3592,8898,745953966,4,2908000
3593,8460,630999679,1,2470000
3594,7567,883709597,2,1577000
3595,7596,721556463,3,1606000
3596,8775,NULL      ,7,2785000
3597,2761,574484720,2,2765000
3598,1306,710009817,3,1310000
3599,5640,900136839,10,2647000
3600,1783,860160673,8,1787000
3601,1173,497257719,7,1177000
3602,289,452671125,6,293000
3603,4512,405995485,10,1519000
3604,6864,681212848,2,874000
3605,4881,654756580,7,1888000
3606,6213,689068799,3,223000
3607,7616,275400745,2,1626000
3608,7203,454441084,5,1213000
3609,2451,113345530,7,2455000
3610,8301,327657427,5,2311000
3611,7199,836231711,1,1209000
3612,4521,946890063,2,1528000
3613,5828,687831767,5,2835000
3614,3488,971364581,8,495000
3615,9345,588265492,5,358000
3616,1737,273047742,10,1741000
3617,5002,84460388,8,2009000
3618,7931,827969000,8,1941000
3619,7653,607887137,9,1663000
3620,9026,717590628,6,39000
3621,2516,914813266,9,2520000
3622,3394,385819867,8,401000
3623,9880,724844531,4,893000
3624,7623,841246325,5,1633000
3625,9835,805265140,6,848000
3626,6657,76373217,6,667000
3627,9951,732825018,9,964000
3628,5010,994811057,1,2017000
3629,7291,399060093,4,1301000
3630,8656,253820102,1,2666000
3631,860,537474774,5,864000
3632,8519,935991914,1,2529000
3633,8611,151028074,4,2621000
3634,2527,797350314,10,2531000
3635,3002,899852713,8,9000
3636,7993,773097892,10,2003000
3637,8955,934036343,7,2965000
3638,6601,666814961,8,611000
3639,8004,622184195,9,2014000
3640,6901,14048152,4,911000
3641,3656,72390571,2,663000
3642,9039,154708904,4,52000
3643,4278,789078139,8,1285000
3644,1136,716362743,1,1140000
3645,4707,307576532,2,1714000
3646,3714,172757211,9,721000
3647,5260,972673789,10,2267000
3648,6862,671906349,7,872000
3649,7329,971592139,6,1339000
3650,8363,328708953,9,2373000
3651,9389,238871936,4,402000
3652,781,302400035,8,785000
3653,6519,233693343,6,529000
3654,1661,858309821,6,1665000
3655,338,466042085,5,342000
3656,1067,59710657,7,1071000
3657,3878,41228715,4,885000
3658,9680,731978260,2,693000
3659,4673,675936711,6,1680000
3660,3662,689863683,6,669000
3661,3115,140125987,8,122000
3662,6732,778916366,3,742000
3663,6992,888435281,2,1002000
3664,7761,502818359,1,1771000
3665,2406,790360553,9,2410000
3666,3598,452774646,9,605000
3667,8012,39025167,7,2022000
3668,1102,582804378,3,1106000
3669,7020,292347255,5,1030000
3670,7428,513877240,9,1438000
3671,4961,873712373,10,1968000
3672,3361,241379848,6,368000
3673,728,247923535,6,732000
3674,2799,444527044,4,2803000
3675,5809,152408402,7,2816000
3676,5690,500391249,8,2697000
3677,5268,17592067,5,2275000
3678,9900,180862950,3,913000
3679,4575,202637539,7,1582000
3680,3897,956003028,3,904000
3681,5534,904686378,5,2541000
3682,8935,92174708,9,2945000
3683,3452,805219400,1,459000
3684,1634,172840276,8,1638000
3685,1400,534650145,7,1404000
3686,9274,579813901,6,287000
3687,229,223360786,1,233000
3688,3929,582773395,1,936000
3689,3240,863845249,4,247000
3690,7624,887434949,1,1634000
3691,3073,676642886,3,80000
3692,6433,872920470,2,443000
3693,7688,8527057,8,1698000
3694,9910,659174892,5,923000
3695,2231,283484810,2,2235000
3696,7093,387063876,4,1103000
3697,734,442119927,9,738000
3698,5023,982920215,10,2030000
3699,6709,883813197,7,719000
3700,3011,86836408,5,18000
3701,9242,95129978,9,255000
3702,5767,893799689,9,2774000
3703,8646,258879205,8,2656000
3704,6808,833885052,7,818000
3705,1617,914856356,3,1621000
3706,3825,444299725,8,832000
3707,6463,925113312,4,473000
3708,9090,628949145,5,103000
3709,8581,947243172,1,2591000
3710,4857,808024053,5,1864000
3711,4778,221417328,4,1785000
3712,5863,491703818,8,2870000
3713,9441,82078427,6,454000
3714,9727,716844742,3,740000
3715,8261,970767547,5,2271000
3716,8164,951972929,3,2174000
3717,2845,564698597,1,2849000
3718,412,361498612,1,416000
3719,2619,565048276,4,2623000
3720,4607,696732217,6,1614000
3721,4745,884333904,4,1752000
3722,6613,359316584,1,623000
3723,6774,787143755,1,784000
3724,5799,313582919,1,2806000
3725,8206,341605201,9,2216000
3726,7118,998212185,4,1128000
3727,4272,192942574,3,1279000
3728,6044,879837926,9,54000
3729,5055,463292840,8,2062000
3730,1207,126191158,2,1211000
3731,8526,611976760,7,2536000
3732,7940,215333135,8,1950000
3733,680,918152134,3,684000
3734,1344,383241998,9,1348000
3735,2493,942188306,3,2497000
3736,6981,325683044,5,991000
3737,6814,150111733,5,824000
3738,762,651471152,7,766000
3739,9228,881486951,10,241000
3740,7885,95570795,6,1895000
3741,4146,125580975,5,1153000
3742,4455,250984467,6,1462000
3743,8727,257360991,9,2737000
3744,1978,492646273,5,1982000
3745,9161,913216782,1,174000
3746,7461,145819501,1,1471000
3747,6469,422156799,1,479000
3748,1693,651693853,10,1697000
3749,8019,714036025,6,2029000
3750,6724,437955094,10,734000
3751,4254,306531965,3,1261000
3752,8779,542555756,6,2789000
3753,3950,724060645,5,957000
3754,4230,737319594,7,1237000
3755,3627,591272311,6,634000
3756,3976,894910179,1,983000
3757,8114,256792129,10,2124000
3758,2335,819869453,3,2339000
3759,9078,515457296,7,91000
3760,8749,687979593,7,2759000
3761,4605,831931933,1,1612000
3762,6058,606481669,9,68000
3763,9776,313457976,7,789000
3764,159,856413136,6,163000
3765,6650,410984939,7,660000
3766,6505,415499571,5,515000
3767,9766,NULL      ,5,779000
3768,8001,100083536,6,2011000
3769,479,309901380,8,483000
3770,2009,963577321,4,2013000
3771,5870,393364385,8,2877000
3772,2463,263064446,1,2467000
3773,8702,348213774,7,2712000
3774,7583,853558238,4,1593000
3775,6247,373334940,8,257000
3776,5536,688077559,6,2543000
3777,4437,421846237,2,1444000
3778,4485,929246671,9,1492000
3779,8636,945468333,9,2646000
3780,3607,355791876,10,614000
3781,5225,493909404,8,2232000
3782,8101,268204036,4,2111000
3783,3951,706788979,9,958000
3784,365,566958898,10,369000
3785,8833,728409580,1,2843000
3786,110,383740038,2,114000
3787,3466,420979303,10,473000
3788,9037,812608993,5,50000
3789,8442,924466807,1,2452000
3790,955,300431875,8,959000
3791,2627,183718465,9,2631000
3792,701,744686568,3,705000
3793,7097,110671770,3,1107000
3794,6532,50888672,9,542000
3795,5760,234289066,9,2767000
3796,4658,514274344,2,1665000
3797,3763,263016099,5,770000
3798,5510,44805165,3,2517000
3799,1660,737239648,9,1664000
3800,1884,745055842,4,1888000
3801,5600,346752128,6,2607000
3802,7223,754704043,7,1233000
3803,5083,893220750,7,2090000
3804,6998,180633510,7,1008000
3805,8225,960895979,1,2235000
3806,4951,789949110,1,1958000
3807,86,339154952,10,90000
3808,809,747564464,4,813000
3809,3313,213531651,2,320000
3810,415,453717535,6,419000
3811,5944,342857068,5,2951000
3812,2198,76495858,1,2202000
3813,224,387433939,9,228000
3814,9725,412157449,5,738000
3815,6422,808505517,6,432000
3816,2220,396372533,1,2224000
3817,3760,905842856,4,767000
3818,940,935014134,3,944000
3819,155,850714014,4,159000
3820,4958,52098751,2,1965000
3821,8042,707211351,10,2052000
3822,1564,604643853,4,1568000
3823,6490,908046379,3,500000
3824,3823,134757198,4,830000
3825,5307,861932641,1,2314000
3826,4465,347579495,2,1472000
3827,6172,324216288,2,182000
3828,9683,969617614,2,696000
3829,4110,639076386,6,1117000
3830,9763,236093675,2,776000
3831,2615,862894276,1,2619000
3832,4131,84785480,2,1138000
3833,999,873254839,1,1003000
3834,3057,253161960,6,64000
3835,8904,748584057,2,2914000
3836,3185,912092067,2,192000
3837,1333,641125010,2,1337000
3838,4993,453459278,9,2000000
3839,1611,844336790,8,1615000
3840,2495,583819938,1,2499000
3841,9666,479066424,7,679000
3842,832,62325462,2,836000
3843,8123,287735091,1,2133000
3844,7376,809907751,2,1386000
3845,8710,102726812,1,2720000
3846,2113,283289620,8,2117000
3847,6937,292978902,7,947000
3848,570,947531618,4,574000
3849,2204,306403890,10,2208000
3850,1107,562907162,9,1111000
3851,8278,44651413,2,2288000
3852,3310,711731505,9,317000
3853,5159,808546712,9,2166000
3854,1222,322262697,3,1226000
3855,4568,570315644,10,1575000
3856,4894,658058751,8,1901000
3857,4161,349398041,5,1168000
3858,8923,353360985,8,2933000
3859,4287,508814321,1,1294000
3860,476,328490925,5,480000
3861,2234,468382486,8,2238000
3862,3961,781670040,10,968000
3863,1678,298102805,9,1682000
3864,3620,83945559,4,627000
3865,2500,534186438,4,2504000
3866,2775,125130401,9,2779000
3867,9628,853296734,6,641000
3868,1319,894260455,8,1323000
3869,5087,155478815,3,2094000
3870,5363,484356861,2,2370000
3871,2442,990166237,8,2446000
3872,8687,717700964,7,2697000
3873,4929,991617508,1,1936000
3874,568,789385966,4,572000
3875,7659,262897084,8,1669000
