ID_VOUCHER,TENVOUCHER,GIATIEN,GIAKHUYENMAI,DKSUDUNG,DACDIEMNOIBAT,THOIHANSUDUNG,ID_DMN
1123,Addiman,2344000,1172000,Số lượng voucher có hạn.,Miễn phí đón tiễn sân bay 2 chiều.,11/22/2021 9:22,41
1124,Klimunentor,2346000,1173000,Không áp dụng cho chương trình trả góp 0%,Miễn phí đón tiễn sân bay 2 chiều.,8/4/2021 21:12,41
1125,Supkilax,2348000,1174000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,"Nguyên liệu chế biến tươi ngon, sạch sẽ",8/4/2021 17:15,41
1126,Upwerewan,2350000,1175000,Sử dụng tối đa 03 voucher/bill t.toán,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",4/9/2021 7:01,41
1127,Tipsapaquar,2352000,1176000,Áp dụng cho tất cả các ngày trong tuần,Cơ hội hòa mình vào k.cảnh thanh bình,12/11/2021 15:30,41
1128,Varbanedin,2354000,1177000,Không áp dụng Lễ Tết,Cơ hội hòa mình vào k.cảnh thanh bình,3/25/2021 22:57,41
1129,Klibanefar,2356000,1178000,Số lượng voucher có hạn.,Khắc phục các lỗi an ninh mạng.,5/21/2021 0:00,41
1130,Vartumazz,2358000,1179000,01 Voucher/01 d.vụ. Không bù tiền,"Không gian ấm cúng, thân mật",12/6/2020 9:24,41
1131,Adquestistor,2360000,1180000,Không áp dụng Lễ Tết,Buffet sáng đẳng cấp quốc tế 5 sao.,1/1/2021 7:45,41
1132,Thrumunor,2362000,1181000,Không có giá trị quy đổi thành tiền.,Cơ hội hòa mình vào k.cảnh thanh bình,11/19/2021 19:38,41
1133,Endwerpex,2364000,1182000,Một lần t.toán có thể áp dụng nhiều Voucher.,Voucher áp dụng cho Buffet tối 40 món,3/14/2021 18:12,41
1134,Undiman,2366000,1183000,Không áp dụng Lễ Tết,Khắc phục các lỗi an ninh mạng.,9/13/2021 10:36,41
1135,Winsapewar,2368000,1184000,Sử dụng tối đa 03 voucher/bill t.toán,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",3/25/2021 13:18,41
1136,Unkilopicator,2370000,1185000,Không áp dụng đ.thời với c.trình k.mãi khác,"Tạo thói quen suy nghĩ,tư duy tích cực",8/23/2021 9:30,41
1137,Lomsipover,2372000,1186000,Không áp dụng cho chương trình trả góp 0%,"Không gian ấm cúng, thân mật",3/25/2021 22:11,41
1138,Emcadamover,2374000,1187000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Áp dụng được cho cả nam, nữ",8/23/2021 0:13,41
1139,Surcadupar,2376000,1188000,Không áp dụng cho chương trình trả góp 0%,Buffet với 70 món nướng và các món ẩm thực N.Bản,7/5/2021 21:13,41
1140,Suptumicator,2378000,1189000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,2/12/2021 19:30,41
1141,Zeehupower,2380000,1190000,Không áp dụng cho chương trình trả góp 0%,"Tiết kiệm t.gian, công sức trong h.tập",3/24/2021 20:26,41
1142,Groeradex,2382000,1191000,Không áp dụng đ.thời với c.trình k.mãi khác,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,7/5/2021 21:30,41
1143,Wintanupantor,2384000,1192000,Số lượng voucher có hạn.,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",1/24/2021 6:12,41
1144,Tupdimover,2386000,1193000,Áp dụng cho tất cả các ngày trong tuần,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",1/12/2021 6:12,41
1145,Barquestex,2388000,1194000,Một lần t.toán có thể áp dụng nhiều Voucher.,Miễn phí đón tiễn sân bay 2 chiều.,5/16/2021 22:20,41
1146,Endpebommax,2390000,1195000,01 Voucher/01 d.vụ. Không bù tiền,Voucher áp dụng cho Buffet tối 40 món,12/8/2020 4:08,41
1147,Tuppebinex,2392000,1196000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Không gian ấm cúng, thân mật",1/8/2021 15:49,41
1148,Thruhupedan,2394000,1197000,Sản phẩm không được áp dụng đổi trả,Cơ hội hòa mình vào k.cảnh thanh bình,11/26/2021 22:23,41
1149,Supglibentor,2396000,1198000,Voucher có giá trị sử dụng đúng 01 lần.,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,1/17/2021 8:07,41
1150,Thrusapaquentor,2398000,1199000,Không áp dụng đ.thời với c.trình k.mãi khác,Tự g.quyết các bài toán khi l.trình,2/28/2021 15:27,41
1151,Lommunican,2400000,1200000,Không áp dụng cho chương trình trả góp 0%,"Áp dụng được cho cả nam, nữ",12/17/2021 11:57,41
1152,Upquestefentor,2402000,1201000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Khắc phục các lỗi an ninh mạng.,8/6/2021 9:14,41
1153,Zeedimefower,2404000,1202000,Không có giá trị quy đổi thành tiền.,Hiểu được cảm xúc của chính mình.,12/9/2020 9:44,41
1154,Frotanomman,2406000,1203000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Buffet sáng đẳng cấp quốc tế 5 sao.,12/3/2020 12:52,41
1155,Adweran,2408000,1204000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Tiết kiệm t.gian, công sức trong h.tập",12/23/2021 9:48,41
1156,Tiperentor,2410000,1205000,Một lần t.toán có thể áp dụng nhiều Voucher.,Biết cách làm việc với Python.,9/28/2021 5:03,41
1157,Zeemunar,2412000,1206000,Không áp dụng Lễ Tết,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,3/6/2021 15:49,41
1158,Vartinewistor,2414000,1207000,Sản phẩm không được áp dụng đổi trả,Buffet với 70 món nướng và các món ẩm thực N.Bản,8/4/2021 22:03,41
1159,Growerpewicator,2416000,1208000,Khách hàng có thể đặt mua một lần nhiều Voucher,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,7/23/2021 23:11,41
1160,Tuppickupar,2418000,1209000,01 Voucher/01 d.vụ. Không bù tiền,Khắc phục các lỗi an ninh mạng.,9/16/2021 13:50,41
1161,Qwitinepistor,2420000,1210000,Không áp dụng cho chương trình trả góp 0%,Hiểu được cảm xúc của chính mình.,12/6/2021 7:29,41
1162,Dopglibantor,2422000,1211000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,"Tạo thói quen suy nghĩ,tư duy tích cực",4/20/2021 2:48,41
1163,Upzapinax,2424000,1212000,Không áp dụng đ.thời với c.trình k.mãi khác,Biết cách làm việc với Python.,11/7/2021 10:50,41
1164,Redudommin,2426000,1213000,Voucher có giá trị sử dụng đúng 01 lần.,Khắc phục các lỗi an ninh mạng.,7/22/2021 6:35,41
1165,Bartanicazz,2428000,1214000,Số lượng voucher có hạn.,Buffet sáng đẳng cấp quốc tế 5 sao.,10/1/2021 11:02,41
1166,Dopfropistor,2430000,1215000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",4/6/2021 15:06,41
1167,Zeecadanentor,2432000,1216000,Sản phẩm không được áp dụng đổi trả,Khắc phục các lỗi an ninh mạng.,3/13/2021 1:24,41
1168,Zeewerpover,2434000,1217000,Sản phẩm không được áp dụng đổi trả,Hiểu được cảm xúc của chính mình.,12/11/2020 1:47,41
1169,Zeefropantor,2436000,1218000,Không áp dụng Lễ Tết,Buffet với 70 món nướng và các món ẩm thực N.Bản,1/28/2021 12:53,41
1170,Barrobistor,2438000,1219000,Không áp dụng cho chương trình trả góp 0%,Buffet sáng đẳng cấp quốc tế 5 sao.,7/24/2021 11:43,41
1171,Thrutinover,2440000,1220000,Một lần t.toán có thể áp dụng nhiều Voucher.,Hiểu được cảm xúc của chính mình.,9/23/2021 11:30,41
1172,Winsipin,2442000,1221000,Khách hàng có thể đặt mua một lần nhiều Voucher,Tự g.quyết các bài toán khi l.trình,4/3/2021 20:57,41
1173,Zeepebedgar,2444000,1222000,Sử dụng tối đa 03 voucher/bill t.toán,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",4/19/2021 6:01,41
1174,Parhupover,2446000,1223000,Một lần t.toán có thể áp dụng nhiều Voucher.,Buffet sáng đẳng cấp quốc tế 5 sao.,3/27/2021 19:39,41
1175,Lomquestor,2448000,1224000,Khách hàng có thể đặt mua một lần nhiều Voucher,Biết cách làm việc với Python.,12/10/2020 16:14,41
1176,Sureradax,2450000,1225000,Voucher có giá trị sử dụng đúng 01 lần.,Tự g.quyết các bài toán khi l.trình,10/9/2021 12:20,41
1177,Parpickentor,2452000,1226000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Tiết kiệm t.gian, công sức trong h.tập",12/7/2020 3:47,41
1178,Haptanefor,2454000,1227000,Số lượng voucher có hạn.,Buffet với 70 món nướng và các món ẩm thực N.Bản,10/11/2021 3:10,41
1179,Gropickicator,2456000,1228000,Sử dụng tối đa 03 voucher/bill t.toán,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,2/18/2021 22:52,41
1180,Emhupaquistor,2458000,1229000,Không có giá trị quy đổi thành tiền.,Voucher áp dụng cho Buffet tối 40 món,7/28/2021 13:07,41
1181,Supdudower,2460000,1230000,Khách hàng có thể đặt mua một lần nhiều Voucher,"Không gian ấm cúng, thân mật",3/1/2021 15:12,41
1182,Windimantor,2462000,1231000,Voucher có giá trị sử dụng đúng 01 lần.,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,12/15/2020 17:06,41
1183,Reeredantor,2464000,1232000,Sử dụng tối đa 03 voucher/bill t.toán,Cơ hội hòa mình vào k.cảnh thanh bình,2/6/2021 14:50,41
1184,Rapquestentor,2466000,1233000,01 Voucher/01 d.vụ. Không bù tiền,Buffet với 70 món nướng và các món ẩm thực N.Bản,2/20/2021 8:33,41
1185,Invenplistor,2468000,1234000,Khách hàng có thể đặt mua một lần nhiều Voucher,Khắc phục các lỗi an ninh mạng.,12/19/2020 21:27,41
1186,Monsipower,2470000,1235000,Số lượng voucher có hạn.,Khắc phục các lỗi an ninh mạng.,5/27/2021 22:31,41
1187,Indimar,2472000,1236000,Số lượng voucher có hạn.,Miễn phí đón tiễn sân bay 2 chiều.,11/11/2021 9:54,41
1188,Hapwerpedgantor,2474000,1237000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Cơ hội hòa mình vào k.cảnh thanh bình,3/12/2021 5:19,41
1189,Thrurobaquin,2476000,1238000,Sản phẩm không được áp dụng đổi trả,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,9/21/2021 0:49,41
1190,Tiptumazz,2478000,1239000,Khách hàng có thể đặt mua một lần nhiều Voucher,Miễn phí đón tiễn sân bay 2 chiều.,6/27/2021 8:16,41
1191,Trusipower,2480000,1240000,Không áp dụng Lễ Tết,"Tạo thói quen suy nghĩ,tư duy tích cực",5/19/2021 17:41,41
1192,Adjubor,2482000,1241000,Không có giá trị quy đổi thành tiền.,Buffet với 70 món nướng và các món ẩm thực N.Bản,8/21/2021 0:08,41
1193,Dopfropinistor,2484000,1242000,Không áp dụng cho chương trình trả góp 0%,"Nguyên liệu chế biến tươi ngon, sạch sẽ",12/31/2020 1:02,41
1194,Varzapexantor,2486000,1243000,01 Voucher/01 d.vụ. Không bù tiền,"Nhân viên trẻ trung,n.nhẹn,n.tình",10/19/2021 7:23,41
1195,Thrutumex,2488000,1244000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,Buffet với 70 món nướng và các món ẩm thực N.Bản,3/9/2021 12:02,41
1196,Dopwerpex,2490000,1245000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Tiết kiệm t.gian, công sức trong h.tập",12/4/2021 17:38,41
1197,Admunor,2492000,1246000,Số lượng voucher có hạn.,Voucher áp dụng cho Buffet tối 40 món,8/28/2021 10:40,41
1198,Monerantor,2494000,1247000,Không có giá trị quy đổi thành tiền.,Tự g.quyết các bài toán khi l.trình,7/4/2021 23:38,41
1199,Monglibackor,2496000,1248000,Áp dụng cho tất cả các ngày trong tuần,Khắc phục các lỗi an ninh mạng.,4/12/2021 19:10,41
1200,Thrunipefazz,2498000,1249000,Không áp dụng Lễ Tết,Buffet với 70 món nướng và các món ẩm thực N.Bản,1/10/2021 7:14,41
1201,Innipin,2500000,1250000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Áp dụng được cho cả nam, nữ",9/27/2021 2:45,41
1202,Barpebor,2502000,1251000,Khách hàng có thể đặt mua một lần nhiều Voucher,"Nguyên liệu chế biến tươi ngon, sạch sẽ",12/29/2020 14:01,41
1203,Rapweropex,2504000,1252000,Một lần t.toán có thể áp dụng nhiều Voucher.,"Áp dụng được cho cả nam, nữ",9/29/2021 9:30,41
1204,Upwerax,2506000,1253000,Không áp dụng Lễ Tết,"Áp dụng được cho cả nam, nữ",6/25/2021 20:24,41
1205,Endpickefan,2508000,1254000,Voucher có giá trị sử dụng đúng 01 lần.,Khắc phục các lỗi an ninh mạng.,6/7/2021 3:57,41
1206,Emweropicator,2510000,1255000,Voucher có giá trị sử dụng đúng 01 lần.,"Tiết kiệm t.gian, công sức trong h.tập",8/15/2021 14:59,41
1207,Qwirobonan,2512000,1256000,Số lượng voucher có hạn.,"Áp dụng được cho cả nam, nữ",3/20/2021 3:13,41
1208,Tipkilistor,2514000,1257000,01 Voucher/01 d.vụ. Không bù tiền,"Nguyên liệu chế biến tươi ngon, sạch sẽ",9/13/2021 14:06,41
1209,Tipjubican,2516000,1258000,Không áp dụng đ.thời với c.trình k.mãi khác,Khắc phục các lỗi an ninh mạng.,12/23/2021 20:38,41
1210,Klipickan,2518000,1259000,01 Voucher/01 d.vụ. Không bù tiền,Buffet với 70 món nướng và các món ẩm thực N.Bản,2/13/2021 21:28,41
1211,Unvenonex,2520000,1260000,Áp dụng cho tất cả các ngày trong tuần,Buffet với 70 món nướng và các món ẩm thực N.Bản,9/22/2021 1:16,41
1212,Undudex,2522000,1261000,Không áp dụng Lễ Tết,Hiểu được cảm xúc của chính mình.,5/26/2021 12:39,41
1213,Endwerollan,2524000,1262000,Khách hàng có thể đặt mua một lần nhiều Voucher,Buffet với 70 món nướng và các món ẩm thực N.Bản,5/16/2021 23:11,41
1214,Klipebedantor,2526000,1263000,Không áp dụng cho chương trình trả góp 0%,Hiểu được cảm xúc của chính mình.,12/26/2021 10:04,41
1215,Klizapicator,2528000,1264000,Khách hàng có thể đặt mua một lần nhiều Voucher,Miễn phí đón tiễn sân bay 2 chiều.,6/17/2021 22:38,41
1216,Thrukilazz,2530000,1265000,Không áp dụng đ.thời với c.trình k.mãi khác,Biết cách làm việc với Python.,11/21/2021 14:22,41
1217,Thrunipor,2532000,1266000,Voucher có giá trị sử dụng đúng 01 lần.,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",2/11/2021 11:57,41
1218,Tupnipistor,2534000,1267000,Sử dụng tối đa 03 voucher/bill t.toán,"Tiết kiệm t.gian, công sức trong h.tập",8/18/2021 2:17,111
1219,Unvenupar,2536000,1268000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,"Tạo thói quen suy nghĩ,tư duy tích cực",7/3/2021 9:08,111
1220,Cipnipicower,2538000,1269000,Áp dụng cho tất cả các ngày trong tuần,Khắc phục các lỗi an ninh mạng.,4/6/2021 12:31,111
1221,Frobanedgentor,2540000,1270000,Sử dụng tối đa 03 voucher/bill t.toán,Biết cách làm việc với Python.,5/26/2021 5:12,111
1222,Barcadan,2542000,1271000,Không áp dụng đ.thời với c.trình k.mãi khác,"Nhân viên trẻ trung,n.nhẹn,n.tình",12/1/2020 20:04,111
1223,Emwericator,2544000,1272000,Số lượng voucher có hạn.,Biết cách làm việc với Python.,3/22/2021 0:59,111
1224,Zeequestazz,2546000,1273000,Khách hàng có thể đặt mua một lần nhiều Voucher,Cơ hội hòa mình vào k.cảnh thanh bình,8/3/2021 4:37,111
1225,Emsapimantor,2548000,1274000,Liên hệ hotline 0899 165 001 nếu cần tư vấn thêm,Buffet sáng đẳng cấp quốc tế 5 sao.,2/4/2021 18:02,111
1226,Bartumantor,2550000,1275000,Không áp dụng đ.thời với c.trình k.mãi khác,Khắc phục các lỗi an ninh mạng.,1/3/2021 11:22,111
1227,Varhupackistor,2552000,1276000,Không có giá trị quy đổi thành tiền.,"Nguyên liệu chế biến tươi ngon, sạch sẽ",3/4/2021 19:55,111
1228,Qwiwerpplower,2554000,1277000,Sản phẩm không được áp dụng đổi trả,Voucher áp dụng cho Buffet tối 40 món,6/30/2021 22:38,111
1229,Winpebentor,2556000,1278000,Số lượng voucher có hạn.,Cơ hội hòa mình vào k.cảnh thanh bình,12/19/2020 7:36,111
1230,Adwerinantor,2558000,1279000,Thanh toán thêm 10% VAT khi cần xuất hóa đơn.,Buffet với 70 món nướng và các món ẩm thực N.Bản,1/5/2021 22:37,111
1231,Zeetumefax,2560000,1280000,Số lượng voucher có hạn.,Cơ hội hòa mình vào k.cảnh thanh bình,1/12/2021 1:39,111
1232,Enddudover,2562000,1281000,Khách hàng có thể đặt mua một lần nhiều Voucher,Buffet với 70 món nướng và các món ẩm thực N.Bản,6/4/2021 4:10,111
1233,Tiptinar,2564000,1282000,Số lượng voucher có hạn.,"Nhân viên trẻ trung,n.nhẹn,n.tình",5/31/2021 8:00,111
1234,Zeewerpollex,2566000,1283000,Không có giá trị quy đổi thành tiền.,Hiểu được cảm xúc của chính mình.,1/9/2021 15:38,111
1235,Truweranin,2568000,1284000,01 Voucher/01 d.vụ. Không bù tiền,Khắc phục các lỗi an ninh mạng.,10/31/2021 10:23,111
1236,Resipex,2570000,1285000,Số lượng voucher có hạn.,Hiểu được cảm xúc của chính mình.,2/1/2021 1:10,111
1237,Klidudupistor,2572000,1286000,Không áp dụng đ.thời với c.trình k.mãi khác,Tự g.quyết các bài toán khi l.trình,3/18/2021 7:36,111
1238,Aderover,2574000,1287000,Không có giá trị quy đổi thành tiền.,Buffet với 70 món nướng và các món ẩm thực N.Bản,8/13/2021 18:27,111
1239,Qwisipexex,2576000,1288000,Không áp dụng Lễ Tết,"Nguyên liệu chế biến tươi ngon, sạch sẽ",9/15/2021 4:37,111
1240,Windimar,2578000,1289000,Một lần t.toán có thể áp dụng nhiều Voucher.,Buffet với 70 món nướng và các món ẩm thực N.Bản,5/6/2021 6:28,111
1241,Adtanower,2580000,1290000,Số lượng voucher có hạn.,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",2/7/2021 19:18,111
1242,Barhupazz,2582000,1291000,Khách hàng có thể đặt mua một lần nhiều Voucher,"Nhân viên trẻ trung,n.nhẹn,n.tình",1/28/2021 19:47,111
1243,Cipkilicax,2584000,1292000,Khách hàng có thể đặt mua một lần nhiều Voucher,Tự g.quyết các bài toán khi l.trình,3/19/2021 8:41,111
1244,Varhupentor,2586000,1293000,01 Voucher/01 d.vụ. Không bù tiền,Hiểu được cảm xúc của chính mình.,7/8/2021 3:21,111
1245,Monrobax,2588000,1294000,Khách hàng có thể đặt mua một lần nhiều Voucher,"Đ.ngũ kỹ thuật viên chuyên nghiệp, bài bản",10/5/2021 7:00,111
1246,Surzapimin,2590000,1295000,Số lượng voucher có hạn.,Có phiếu quà tặng tiền mặt vs nhiều mệnh giá,12/24/2021 5:03,111
